Name,Input Shapes,Call Stack,Host Self Duration(us),Host Total Duration(us),Device Self Duration(us),Device Total Duration(us),Device Self Duration With AICore(us),Device Total Duration With AICore(us)
Event::query,,,9.204,9.204,0,0,0,0
P16Sync/trace-early_read/r1/compute-mm-00,,,12.071,20.57,0,1695.568,0,1695.568
aten::mm,"4096,4096;
4096,4096;
4096,4096",,6.145,8.499,0,1695.568,0,1695.568
aclnnMm,,,2.354,2.354,1695.568,1695.568,1695.568,1695.568
P16Sync/trace-early_read/r1/compute-mul-00,,,12.509,23.555,0,549.422,0,0
aten::mul,"67108864;
;
67108864",,3.637,11.046,0,549.422,0,0
aten::item,,,0.517,0.947,0,0,0,0
aten::_local_scalar_dense,,,0.43,0.43,0,0,0,0
aclnnMuls,,,6.462,6.462,549.422,549.422,0,0
P16Sync/trace-early_read/r1/compute-mm-01,,,26.76,33.626,0,1681.987,0,1681.987
aten::mm,"4096,4096;
4096,4096;
4096,4096",,4.135,6.866,0,1681.987,0,1681.987
aclnnMm,,,2.731,2.731,1681.987,1681.987,1681.987,1681.987
P16Sync/trace-early_read/r1/compute-mul-01,,,12.296,18.032,0,559.782,0,0
aten::mul,"67108864;
;
67108864",,2.726,5.736,0,559.782,0,0
aten::item,,,0.281,0.559,0,0,0,0
aten::_local_scalar_dense,,,0.278,0.278,0,0,0,0
aclnnMuls,,,2.451,2.451,559.782,559.782,0,0
P16Sync/trace-early_read/r1/compute-mm-02,,,10.841,17.499,0,747.19,0,747.19
aten::mm,"4096,4096;
4096,4096;
4096,4096",,4.314,6.658,0,747.19,0,747.19
aclnnMm,,,2.344,2.344,747.19,747.19,747.19,747.19
P16Sync/trace-early_read/r1/compute-mul-02,,,11.929,17.556,0,538.721,0,0
aten::mul,"67108864;
;
67108864",,2.529,5.627,0,538.721,0,0
aten::item,,,0.244,0.413,0,0,0,0
aten::_local_scalar_dense,,,0.169,0.169,0,0,0,0
aclnnMuls,,,2.685,2.685,538.721,538.721,0,0
P16Sync/trace-early_read/r1/compute-mm-03,,,11.124,17.477,0,427.217,0,427.217
aten::mm,"4096,4096;
4096,4096;
4096,4096",,3.803,6.353,0,427.217,0,427.217
aclnnMm,,,2.55,2.55,427.217,427.217,427.217,427.217
P16Sync/trace-early_read/r1/compute-mul-03,,,12.396,17.24,0,563.363,0,0
aten::mul,"67108864;
;
67108864",,2.377,4.844,0,563.363,0,0
aten::item,,,0.254,0.396,0,0,0,0
aten::_local_scalar_dense,,,0.142,0.142,0,0,0,0
aclnnMuls,,,2.071,2.071,563.363,563.363,0,0
P16Sync/trace-early_read/r1/compute-mm-04,,,16.712,24.929,0,429.178,0,429.178
aten::mm,"4096,4096;
4096,4096;
4096,4096",,4.155,8.217,0,429.178,0,429.178
aclnnMm,,,4.062,4.062,429.178,429.178,429.178,429.178
P16Sync/trace-early_read/r1/compute-mul-04,,,10.965,16.522,0,559.802,0,0
aten::mul,"67108864;
;
67108864",,2.866,5.557,0,559.802,0,0
aten::item,,,0.277,0.398,0,0,0,0
aten::_local_scalar_dense,,,0.121,0.121,0,0,0,0
aclnnMuls,,,2.293,2.293,559.802,559.802,0,0
P16Sync/trace-early_read/r1/compute-mm-05,,,11.147,16.725,0,428.757,0,428.757
aten::mm,"4096,4096;
4096,4096;
4096,4096",,3.514,5.578,0,428.757,0,428.757
aclnnMm,,,2.064,2.064,428.757,428.757,428.757,428.757
P16Sync/trace-early_read/r1/compute-mul-05,,,11.284,17.064,0,546.162,0,0
aten::mul,"67108864;
;
67108864",,2.559,5.78,0,546.162,0,0
aten::item,,,0.239,0.448,0,0,0,0
aten::_local_scalar_dense,,,0.209,0.209,0,0,0,0
aclnnMuls,,,2.773,2.773,546.162,546.162,0,0
P16Sync/trace-early_read/r1/copy-mm,,,16.189,29.862,0,2.18,0,0
aten::view,"4096,4096;
",,2.741,2.741,0,0,0,0
aten::slice,"16777216;
;
;
;
",,2.227,3.281,0,0,0,0
aten::as_strided,"16777216;
;
;
",,1.054,1.054,0,0,0,0
aten::copy_,"4;
4;
",,5.32,7.651,0,2.18,0,0
acl_memcpy_device_to_host,,,2.331,2.331,2.18,2.18,0,0
P16Sync/trace-early_read/r1/record-mm,,,25.934,37.741,0,0.02,0,0
Event::record,,,8.845,11.807,0,0.02,0,0
record_event,,,2.962,2.962,0.02,0.02,0,0
P16Sync/trace-early_read/r1/copy-mul,,,17.283,30.122,0,2.24,0,0
aten::view,"67108864;
",,2.255,2.255,0,0,0,0
aten::slice,"67108864;
;
;
;
",,2.838,3.631,0,0,0,0
aten::as_strided,"67108864;
;
;
",,0.793,0.793,0,0,0,0
aten::copy_,"4;
4;
",,4.729,6.953,0,2.24,0,0
acl_memcpy_device_to_host,,,2.224,2.224,2.24,2.24,0,0
P16Sync/trace-early_read/r1/record-mul,,,13.293,25.834,0,0.02,0,0
Event::record,,,9.822,12.541,0,0.02,0,0
record_event,,,2.719,2.719,0.02,0.02,0,0
aten::resolve_conj,4,,0.311,0.311,0,0,0,0
aten::resolve_neg,4,,0.147,0.147,0,0,0,0
aten::resolve_conj,4,,0.31,0.31,0,0,0,0
aten::resolve_neg,4,,0.404,0.404,0,0,0,0
Event::query,,,11.007,11.007,0,0,0,0
Event::query,,,8.877,8.877,0,0,0,0
P16Sync/trace-early_read/r2/compute-mm-00,,,12.54,24.876,0,429.977,0,429.977
aten::mm,"4096,4096;
4096,4096;
4096,4096",,6.292,12.336,0,429.977,0,429.977
aclnnMm,,,6.044,6.044,429.977,429.977,429.977,429.977
P16Sync/trace-early_read/r2/compute-mul-00,,,12.726,18.838,0,562.083,0,0
aten::mul,"67108864;
;
67108864",,3.477,6.112,0,562.083,0,0
aten::item,,,0.423,0.609,0,0,0,0
aten::_local_scalar_dense,,,0.186,0.186,0,0,0,0
aclnnMuls,,,2.026,2.026,562.083,562.083,0,0
P16Sync/trace-early_read/r2/compute-mm-01,,,11.863,18.018,0,430.197,0,430.197
aten::mm,"4096,4096;
4096,4096;
4096,4096",,4.259,6.155,0,430.197,0,430.197
aclnnMm,,,1.896,1.896,430.197,430.197,430.197,430.197
P16Sync/trace-early_read/r2/compute-mul-01,,,11.229,17.031,0,563.322,0,0
aten::mul,"67108864;
;
67108864",,2.616,5.802,0,563.322,0,0
aten::item,,,0.258,0.387,0,0,0,0
aten::_local_scalar_dense,,,0.129,0.129,0,0,0,0
aclnnMuls,,,2.799,2.799,563.322,563.322,0,0
P16Sync/trace-early_read/r2/compute-mm-02,,,11.134,17.235,0,424.577,0,424.577
aten::mm,"4096,4096;
4096,4096;
4096,4096",,4.001,6.101,0,424.577,0,424.577
aclnnMm,,,2.1,2.1,424.577,424.577,424.577,424.577
P16Sync/trace-early_read/r2/compute-mul-02,,,18.067,23.406,0,549.882,0,0
aten::mul,"67108864;
;
67108864",,2.594,5.339,0,549.882,0,0
aten::item,,,0.288,0.449,0,0,0,0
aten::_local_scalar_dense,,,0.161,0.161,0,0,0,0
aclnnMuls,,,2.296,2.296,549.882,549.882,0,0
P16Sync/trace-early_read/r2/compute-mm-03,,,11.102,17.662,0,427.137,0,427.137
aten::mm,"4096,4096;
4096,4096;
4096,4096",,3.892,6.56,0,427.137,0,427.137
aclnnMm,,,2.668,2.668,427.137,427.137,427.137,427.137
P16Sync/trace-early_read/r2/compute-mul-03,,,11.938,19.167,0,564.743,0,0
aten::mul,"67108864;
;
67108864",,2.387,7.229,0,564.743,0,0
aten::item,,,0.337,0.474,0,0,0,0
aten::_local_scalar_dense,,,0.137,0.137,0,0,0,0
aclnnMuls,,,4.368,4.368,564.743,564.743,0,0
P16Sync/trace-early_read/r2/compute-mm-04,,,12.912,19.135,0,429.337,0,429.337
aten::mm,"4096,4096;
4096,4096;
4096,4096",,3.813,6.223,0,429.337,0,429.337
aclnnMm,,,2.41,2.41,429.337,429.337,429.337,429.337
P16Sync/trace-early_read/r2/compute-mul-04,,,11.837,17.192,0,561.242,0,0
aten::mul,"67108864;
;
67108864",,2.533,5.355,0,561.242,0,0
aten::item,,,0.246,0.41,0,0,0,0
aten::_local_scalar_dense,,,0.164,0.164,0,0,0,0
aclnnMuls,,,2.412,2.412,561.242,561.242,0,0
P16Sync/trace-early_read/r2/compute-mm-05,,,11.323,18.061,0,428.777,0,428.777
aten::mm,"4096,4096;
4096,4096;
4096,4096",,4.375,6.738,0,428.777,0,428.777
aclnnMm,,,2.363,2.363,428.777,428.777,428.777,428.777
P16Sync/trace-early_read/r2/compute-mul-05,,,11.077,16.083,0,555.903,0,0
aten::mul,"67108864;
;
67108864",,2.388,5.006,0,555.903,0,0
aten::item,,,0.235,0.386,0,0,0,0
aten::_local_scalar_dense,,,0.151,0.151,0,0,0,0
aclnnMuls,,,2.232,2.232,555.903,555.903,0,0
P16Sync/trace-early_read/r2/copy-mm,,,15.97,29.7,0,2.201,0,0
aten::view,"4096,4096;
",,2.352,2.352,0,0,0,0
aten::slice,"16777216;
;
;
;
",,2.929,3.833,0,0,0,0
aten::as_strided,"16777216;
;
;
",,0.904,0.904,0,0,0,0
aten::copy_,"4;
4;
",,5.227,7.545,0,2.201,0,0
acl_memcpy_device_to_host,,,2.318,2.318,2.201,2.201,0,0
P16Sync/trace-early_read/r2/record-mm,,,13.809,24.715,0,0.02,0,0
Event::record,,,8.233,10.906,0,0.02,0,0
record_event,,,2.673,2.673,0.02,0.02,0,0
P16Sync/trace-early_read/r2/copy-mul,,,14.025,25.991,0,2.3,0,0
aten::view,"67108864;
",,1.836,1.836,0,0,0,0
aten::slice,"67108864;
;
;
;
",,1.642,3.444,0,0,0,0
aten::as_strided,"67108864;
;
;
",,1.802,1.802,0,0,0,0
aten::copy_,"4;
4;
",,4.473,6.686,0,2.3,0,0
acl_memcpy_device_to_host,,,2.213,2.213,2.3,2.3,0,0
P16Sync/trace-early_read/r2/record-mul,,,18.745,33.158,0,0.02,0,0
Event::record,,,8.592,14.413,0,0.02,0,0
record_event,,,5.821,5.821,0.02,0.02,0,0
aten::resolve_conj,4,,0.26,0.26,0,0,0,0
aten::resolve_neg,4,,0.15,0.15,0,0,0,0
aten::resolve_conj,4,,0.22,0.22,0,0,0,0
aten::resolve_neg,4,,0.313,0.313,0,0,0,0
Event::query,,,10.832,10.832,0,0,0,0
Event::query,,,9.935,9.935,0,0,0,0
P16Sync/trace-early_read/r3/compute-mm-00,,,11.182,19.097,0,430.017,0,430.017
aten::mm,"4096,4096;
4096,4096;
4096,4096",,5.7,7.915,0,430.017,0,430.017
aclnnMm,,,2.215,2.215,430.017,430.017,430.017,430.017
P16Sync/trace-early_read/r3/compute-mul-00,,,12.013,17.732,0,562.862,0,0
aten::mul,"67108864;
;
67108864",,3.038,5.719,0,562.862,0,0
aten::item,,,0.345,0.575,0,0,0,0
aten::_local_scalar_dense,,,0.23,0.23,0,0,0,0
aclnnMuls,,,2.106,2.106,562.862,562.862,0,0
P16Sync/trace-early_read/r3/compute-mm-01,,,15.532,22.962,0,428.237,0,428.237
aten::mm,"4096,4096;
4096,4096;
4096,4096",,5.355,7.43,0,428.237,0,428.237
aclnnMm,,,2.075,2.075,428.237,428.237,428.237,428.237
P16Sync/trace-early_read/r3/compute-mul-01,,,12.43,17.979,0,554.842,0,0
aten::mul,"67108864;
;
67108864",,2.685,5.549,0,554.842,0,0
aten::item,,,0.255,0.476,0,0,0,0
aten::_local_scalar_dense,,,0.221,0.221,0,0,0,0
aclnnMuls,,,2.388,2.388,554.842,554.842,0,0
P16Sync/trace-early_read/r3/compute-mm-02,,,11.615,18.385,0,429.077,0,429.077
aten::mm,"4096,4096;
4096,4096;
4096,4096",,4.409,6.77,0,429.077,0,429.077
aclnnMm,,,2.361,2.361,429.077,429.077,429.077,429.077
P16Sync/trace-early_read/r3/compute-mul-02,,,13.867,19.191,0,549.882,0,0
aten::mul,"67108864;
;
67108864",,2.531,5.324,0,549.882,0,0
aten::item,,,0.371,0.503,0,0,0,0
aten::_local_scalar_dense,,,0.132,0.132,0,0,0,0
aclnnMuls,,,2.29,2.29,549.882,549.882,0,0
P16Sync/trace-early_read/r3/compute-mm-03,,,11.987,20.858,0,426.037,0,426.037
aten::mm,"4096,4096;
4096,4096;
4096,4096",,3.837,8.871,0,426.037,0,426.037
aclnnMm,,,5.034,5.034,426.037,426.037,426.037,426.037
P16Sync/trace-early_read/r3/compute-mul-03,,,11.345,16.818,0,559.103,0,0
aten::mul,"67108864;
;
67108864",,2.461,5.473,0,559.103,0,0
aten::item,,,0.278,0.451,0,0,0,0
aten::_local_scalar_dense,,,0.173,0.173,0,0,0,0
aclnnMuls,,,2.561,2.561,559.103,559.103,0,0
P16Sync/trace-early_read/r3/compute-mm-04,,,11.716,19.775,0,428.117,0,428.117
aten::mm,"4096,4096;
4096,4096;
4096,4096",,5.705,8.059,0,428.117,0,428.117
aclnnMm,,,2.354,2.354,428.117,428.117,428.117,428.117
P16Sync/trace-early_read/r3/compute-mul-04,,,11.349,16.688,0,557.782,0,0
aten::mul,"67108864;
;
67108864",,2.746,5.339,0,557.782,0,0
aten::item,,,0.235,0.37,0,0,0,0
aten::_local_scalar_dense,,,0.135,0.135,0,0,0,0
aclnnMuls,,,2.223,2.223,557.782,557.782,0,0
P16Sync/trace-early_read/r3/compute-mm-05,,,15.955,23.374,0,431.717,0,431.717
aten::mm,"4096,4096;
4096,4096;
4096,4096",,5.415,7.419,0,431.717,0,431.717
aclnnMm,,,2.004,2.004,431.717,431.717,431.717,431.717
P16Sync/trace-early_read/r3/compute-mul-05,,,12.527,17.956,0,557.022,0,0
aten::mul,"67108864;
;
67108864",,2.777,5.429,0,557.022,0,0
aten::item,,,0.357,0.49,0,0,0,0
aten::_local_scalar_dense,,,0.133,0.133,0,0,0,0
aclnnMuls,,,2.162,2.162,557.022,557.022,0,0
P16Sync/trace-early_read/r3/copy-mm,,,16.594,29.248,0,2.22,0,0
aten::view,"4096,4096;
",,2.284,2.284,0,0,0,0
aten::slice,"16777216;
;
;
;
",,2.041,2.847,0,0,0,0
aten::as_strided,"16777216;
;
;
",,0.806,0.806,0,0,0,0
aten::copy_,"4;
4;
",,5.093,7.523,0,2.22,0,0
acl_memcpy_device_to_host,,,2.43,2.43,2.22,2.22,0,0
P16Sync/trace-early_read/r3/record-mm,,,13.69,25.274,0,0.02,0,0
Event::record,,,9.001,11.584,0,0.02,0,0
record_event,,,2.583,2.583,0.02,0.02,0,0
P16Sync/trace-early_read/r3/copy-mul,,,15.723,31.539,0,2.24,0,0
aten::view,"67108864;
",,1.719,1.719,0,0,0,0
aten::slice,"67108864;
;
;
;
",,1.511,2.198,0,0,0,0
aten::as_strided,"67108864;
;
;
",,0.687,0.687,0,0,0,0
aten::copy_,"4;
4;
",,5.009,11.899,0,2.24,0,0
acl_memcpy_device_to_host,,,6.89,6.89,2.24,2.24,0,0
P16Sync/trace-early_read/r3/record-mul,,,13.264,24.474,0,0.02,0,0
Event::record,,,8.398,11.21,0,0.02,0,0
record_event,,,2.812,2.812,0.02,0.02,0,0
aten::resolve_conj,4,,0.401,0.401,0,0,0,0
aten::resolve_neg,4,,0.245,0.245,0,0,0,0
aten::resolve_conj,4,,0.205,0.205,0,0,0,0
aten::resolve_neg,4,,0.256,0.256,0,0,0,0
Event::query,,,10.896,10.896,0,0,0,0
Event::query,,,8.957,8.957,0,0,0,0
P16Sync/trace-early_read/r3/host_wait-mm,,,22.674,17418.008,0,0,0,0
Event::synchronize,,,17395.334,17395.334,0,0,0,0
P16Sync/trace-early_read/r3/host_wait-mul,,,28.522,43.817,0,0,0,0
Event::synchronize,,,15.295,15.295,0,0,0,0
aten::resolve_conj,4,,1.518,1.518,0,0,0,0
aten::resolve_neg,4,,0.418,0.418,0,0,0,0
aten::resolve_conj,4,,0.378,0.378,0,0,0,0
aten::resolve_neg,4,,0.231,0.231,0,0,0,0
aten::eq,"4096,4096;
",,13.653,28.504,0,52.142,0,0
empty_tensor,,,9.832,9.832,0,0,0,0
aclnnEqScalar,,,5.019,5.019,52.142,52.142,0,0
aten::all,"4096,4096",,7.109,11.431,0,31.442,0,0
empty_tensor,,,2.091,2.091,0,0,0,0
aclnnAll,,,2.231,2.231,31.442,31.442,0,0
aten::item,,,2.064,111.3,0,0,0,0
aten::_local_scalar_dense,,,109.236,109.236,0,0,0,0
aten::eq,"67108864;
",,2.604,6.728,0,366.615,0,0
empty_tensor,,,1.937,1.937,0,0,0,0
aclnnEqScalar,,,2.187,2.187,366.615,366.615,0,0
aten::all,67108864,,3.034,5.537,0,55.762,0,0
empty_tensor,,,1.044,1.044,0,0,0,0
aclnnAll,,,1.459,1.459,55.762,55.762,0,0
aten::item,,,0.712,450.798,0,0,0,0
aten::_local_scalar_dense,,,450.086,450.086,0,0,0,0
aten::resolve_conj,4,,0.246,0.246,0,0,0,0
aten::resolve_neg,4,,0.262,0.262,0,0,0,0
aten::resolve_conj,4,,0.233,0.233,0,0,0,0
aten::resolve_neg,4,,0.832,0.832,0,0,0,0
aten::eq,"4096,4096;
",,2.495,6.471,0,38.521,0,0
empty_tensor,,,1.492,1.492,0,0,0,0
aclnnEqScalar,,,2.484,2.484,38.521,38.521,0,0
aten::all,"4096,4096",,2.218,7.21,0,15.661,0,0
empty_tensor,,,0.885,0.885,0,0,0,0
aclnnAll,,,4.107,4.107,15.661,15.661,0,0
aten::item,,,0.793,76.758,0,0,0,0
aten::_local_scalar_dense,,,75.965,75.965,0,0,0,0
aten::eq,"67108864;
",,2.26,5.535,0,299.252,0,0
empty_tensor,,,1.055,1.055,0,0,0,0
aclnnEqScalar,,,2.22,2.22,299.252,299.252,0,0
aten::all,67108864,,2.342,5.308,0,57.462,0,0
empty_tensor,,,1.039,1.039,0,0,0,0
aclnnAll,,,1.927,1.927,57.462,57.462,0,0
aten::item,,,0.732,382.392,0,0,0,0
aten::_local_scalar_dense,,,381.66,381.66,0,0,0,0
aten::resolve_conj,4,,0.221,0.221,0,0,0,0
aten::resolve_neg,4,,0.241,0.241,0,0,0,0
aten::resolve_conj,4,,0.151,0.151,0,0,0,0
aten::resolve_neg,4,,0.261,0.261,0,0,0,0
aten::eq,"4096,4096;
",,2.765,6.238,0,41.501,0,0
empty_tensor,,,1.241,1.241,0,0,0,0
aclnnEqScalar,,,2.232,2.232,41.501,41.501,0,0
aten::all,"4096,4096",,2.405,4.063,0,15.68,0,0
empty_tensor,,,0.829,0.829,0,0,0,0
aclnnAll,,,0.829,0.829,15.68,15.68,0,0
aten::item,,,0.695,84.72,0,0,0,0
aten::_local_scalar_dense,,,84.025,84.025,0,0,0,0
aten::eq,"67108864;
",,2.285,5.849,0,301.972,0,0
empty_tensor,,,0.992,0.992,0,0,0,0
aclnnEqScalar,,,2.572,2.572,301.972,301.972,0,0
aten::all,67108864,,2.463,5.241,0,54.902,0,0
empty_tensor,,,0.89,0.89,0,0,0,0
aclnnAll,,,1.888,1.888,54.902,54.902,0,0
aten::item,,,0.698,380.393,0,0,0,0
aten::_local_scalar_dense,,,379.695,379.695,0,0,0,0
aten::resolve_conj,4,,0.178,0.178,0,0,0,0
aten::resolve_neg,4,,0.272,0.272,0,0,0,0
aten::resolve_conj,4,,0.29,0.29,0,0,0,0
aten::resolve_neg,4,,0.113,0.113,0,0,0,0
aten::eq,"4096,4096;
",,1.988,5.361,0,41.021,0,0
empty_tensor,,,0.976,0.976,0,0,0,0
aclnnEqScalar,,,2.397,2.397,41.021,41.021,0,0
aten::all,"4096,4096",,2.856,14.495,0,15.701,0,0
empty_tensor,,,1.138,1.138,0,0,0,0
aclnnAll,,,10.501,10.501,15.701,15.701,0,0
aten::item,,,1.101,83.895,0,0,0,0
aten::_local_scalar_dense,,,82.794,82.794,0,0,0,0
aten::eq,"67108864;
",,6.141,13.598,0,292.691,0,0
empty_tensor,,,4.264,4.264,0,0,0,0
aclnnEqScalar,,,3.193,3.193,292.691,292.691,0,0
aten::all,67108864,,4.462,6.718,0,57.563,0,0
empty_tensor,,,1.487,1.487,0,0,0,0
aclnnAll,,,0.769,0.769,57.563,57.563,0,0
aten::item,,,1.105,381.478,0,0,0,0
aten::_local_scalar_dense,,,380.373,380.373,0,0,0,0
