Name,Input Shapes,Call Stack,Host Self Duration(us),Host Total Duration(us),Device Self Duration(us),Device Total Duration(us),Device Self Duration With AICore(us),Device Total Duration With AICore(us)
aten::copy_,,,7.18,9.386,0,0.6,0,0
aclnnInplaceCopy,,,2.206,2.206,0.6,0.6,0,0
aten::slice,,,0.694,1.398,0,0,0,0
aten::as_strided,,,0.704,0.704,0,0,0,0
aten::fill_,,,3.394,4.918,0,0,0,0
aclnnInplaceFillScalar,,,1.524,1.524,0,0,0,0
aten::slice,,,0.767,1.162,0,0,0,0
aten::as_strided,,,0.395,0.395,0,0,0,0
aten::slice,,,0.552,0.87,0,0,0,0
aten::as_strided,,,0.318,0.318,0,0,0,0
P12/A/0013/slot_prepare,,,319.34,324.401,0,119.985,0,0
_compute_slot_mapping_kernel,,,5.061,5.061,119.985,119.985,0,0
aten::slice,,,2.292,3.992,0,0,0,0
aten::as_strided,,,1.7,1.7,0,0,0,0
aten::sub,,,10.541,21.783,0,1.26,0,0
empty_tensor,,,4.283,4.283,0,0,0,0
aten::item,,,1.576,5.116,0,0,0,0
aten::_local_scalar_dense,,,3.54,3.54,0,0,0,0
aclnnSubs,,,1.843,1.843,1.26,1.26,0,0
aten::detach,,,1.652,1.652,0,0,0,0
aten::to,,,0.85,0.85,0,0,0,0
aten::resolve_conj,,,0.34,0.34,0,0,0,0
aten::resolve_neg,,,0.158,0.158,0,0,0,0
aten::slice,,,2.278,4.171,0,0,0,0
aten::as_strided,,,1.893,1.893,0,0,0,0
aten::slice,,,1.169,5.1,0,0,0,0
aten::as_strided,,,3.931,3.931,0,0,0,0
aten::slice,,,0.793,1.504,0,0,0,0
aten::as_strided,,,0.711,0.711,0,0,0,0
aten::slice,,,1.18,1.675,0,0,0,0
aten::as_strided,,,0.495,0.495,0,0,0,0
aten::fill_,,,6.291,10.133,0,0,0,0
aclnnInplaceFillScalar,,,3.842,3.842,0,0,0,0
aten::slice,,,2.712,3.176,0,0,0,0
aten::as_strided,,,0.464,0.464,0,0,0,0
aten::fill_,,,1.86,73.927,0,0,0,0
aclnnInplaceFillScalar,,,72.067,72.067,0,0,0,0
aten::slice,,,0.615,0.947,0,0,0,0
aten::as_strided,,,0.332,0.332,0,0,0,0
aten::slice,,,0.482,0.935,0,0,0,0
aten::as_strided,,,0.453,0.453,0,0,0,0
aten::lt,,,9.389,9.389,0,0,0,0
aten::lift_fresh,,,0.33,0.33,0,0,0,0
aten::slice,,,1.848,3.265,0,0,0,0
aten::as_strided,,,1.417,1.417,0,0,0,0
aten::fill_,,,1.394,6.096,0,0,0,0
aten::copy_,,,4.702,4.702,0,0,0,0
aten::slice,,,0.566,0.751,0,0,0,0
aten::as_strided,,,0.185,0.185,0,0,0,0
aten::slice,,,0.532,1.074,0,0,0,0
aten::as_strided,,,0.542,0.542,0,0,0,0
aten::slice,,,1.47,3.659,0,0,0,0
aten::as_strided,,,2.189,2.189,0,0,0,0
aten::slice,,,0.496,0.927,0,0,0,0
aten::as_strided,,,0.431,0.431,0,0,0,0
aten::slice,,,0.407,0.655,0,0,0,0
aten::as_strided,,,0.248,0.248,0,0,0,0
aten::slice,,,0.413,0.549,0,0,0,0
aten::as_strided,,,0.136,0.136,0,0,0,0
aten::slice,,,1.932,2.21,0,0,0,0
aten::as_strided,,,0.278,0.278,0,0,0,0
aten::slice,,,0.406,0.658,0,0,0,0
aten::as_strided,,,0.252,0.252,0,0,0,0
aten::slice,,,0.452,0.728,0,0,0,0
aten::as_strided,,,0.276,0.276,0,0,0,0
aten::sub,,,4.412,4.412,0,0,0,0
aten::gt,,,6.894,17.795,0,0,0,0
aten::to,,,0.793,10.901,0,0,0,0
aten::_to_copy,,,4.605,10.108,0,0,0,0
aten::empty_strided,,,2.286,2.286,0,0,0,0
aten::copy_,,,3.217,3.217,0,0,0,0
aten::any,,,4.873,8.678,0,0,0,0
aten::view_as,,,1.133,1.993,0,0,0,0
aten::view,,,0.86,0.86,0,0,0,0
aten::to,,,0.078,0.078,0,0,0,0
aten::copy_,,,1.734,1.734,0,0,0,0
aten::is_nonzero,,,2.575,3.607,0,0,0,0
aten::item,,,0.62,1.032,0,0,0,0
aten::_local_scalar_dense,,,0.412,0.412,0,0,0,0
aten::to,,,1.646,5.107,0,0,0,0
aten::_to_copy,,,1.387,3.461,0,0,0,0
aten::empty_strided,,,0.543,0.543,0,0,0,0
aten::copy_,,,1.531,1.531,0,0,0,0
aten::argmax,,,2.974,3.289,0,0,0,0
aten::fill_,,,0.315,0.315,0,0,0,0
aten::item,,,0.187,0.425,0,0,0,0
aten::_local_scalar_dense,,,0.238,0.238,0,0,0,0
aten::select,,,4.176,4.464,0,0,0,0
aten::as_strided,,,0.288,0.288,0,0,0,0
aten::item,,,1.484,1.782,0,0,0,0
aten::_local_scalar_dense,,,0.298,0.298,0,0,0,0
aten::slice,,,0.598,0.833,0,0,0,0
aten::as_strided,,,0.235,0.235,0,0,0,0
aten::slice,,,0.532,1.248,0,0,0,0
aten::as_strided,,,0.716,0.716,0,0,0,0
aten::pin_memory,,,3.049,14.498,0,0,0,0
aten::is_pinned,,,11.449,11.449,0,0,0,0
aten::to,,,0.646,19.909,0,2.68,0,0
aten::_to_copy,,,3.143,19.263,0,2.68,0,0
aten::empty_strided,,,4.986,7.774,0,0,0,0
empty_tensor,,,2.788,2.788,0,0,0,0
aten::copy_,,,5.355,8.346,0,2.68,0,0
acl_memcpy_host_to_device,,,2.991,2.991,2.68,2.68,0,0
aten::resolve_conj,,,0.173,0.173,0,0,0,0
aten::resolve_neg,,,0.238,0.238,0,0,0,0
aten::slice,,,0.623,0.983,0,0,0,0
aten::as_strided,,,0.36,0.36,0,0,0,0
aten::resolve_conj,,,1.19,1.19,0,0,0,0
aten::resolve_neg,,,0.969,0.969,0,0,0,0
aten::slice,,,0.85,1.522,0,0,0,0
aten::as_strided,,,0.672,0.672,0,0,0,0
aten::slice,,,0.523,0.823,0,0,0,0
aten::as_strided,,,0.3,0.3,0,0,0,0
aten::index_select,,,9.557,15.562,0,10.7205,0,0
empty_tensor,,,4.067,4.067,0,0,0,0
aclnnIndexSelect,,,1.938,1.938,10.7205,10.7205,0,0
aten::view,,,1.951,1.951,0,0,0,0
aten::repeat,,,5.417,8.565,0,9.46,0,0
empty_tensor,,,1.502,1.502,0,0,0,0
aclnnRepeat,,,1.646,1.646,9.46,9.46,0,0
aten::chunk,,,2.887,10.815,0,0,0,0
aten::split,,,2.359,7.928,0,0,0,0
aten::narrow,,,2.009,4.209,0,0,0,0
aten::slice,,,0.416,2.2,0,0,0,0
aten::as_strided,,,1.784,1.784,0,0,0,0
aten::narrow,,,0.348,1.36,0,0,0,0
aten::slice,,,0.437,1.012,0,0,0,0
aten::as_strided,,,0.575,0.575,0,0,0,0
aten::slice,,,0.843,1.604,0,0,0,0
aten::as_strided,,,0.761,0.761,0,0,0,0
aten::view,,,0.998,0.998,0,0,0,0
aten::expand,,,2.645,3.363,0,0,0,0
aten::as_strided,,,0.718,0.718,0,0,0,0
aten::copy_,,,3.493,5.317,0,3.28,0,0
aclnnInplaceCopy,,,1.824,1.824,3.28,3.28,0,0
aten::index_select,,,3.15,5.484,0,7.5005,0,0
empty_tensor,,,1.106,1.106,0,0,0,0
aclnnIndexSelect,,,1.228,1.228,7.5005,7.5005,0,0
aten::view,,,1.128,1.128,0,0,0,0
aten::repeat,,,2.172,4.841,0,4.78,0,0
empty_tensor,,,0.877,0.877,0,0,0,0
aclnnRepeat,,,1.792,1.792,4.78,4.78,0,0
aten::chunk,,,0.44,4.588,0,0,0,0
aten::split,,,0.53,4.148,0,0,0,0
aten::narrow,,,0.382,1.365,0,0,0,0
aten::slice,,,0.369,0.983,0,0,0,0
aten::as_strided,,,0.614,0.614,0,0,0,0
aten::narrow,,,0.458,2.253,0,0,0,0
aten::slice,,,1.168,1.795,0,0,0,0
aten::as_strided,,,0.627,0.627,0,0,0,0
aten::slice,,,0.901,1.319,0,0,0,0
aten::as_strided,,,0.418,0.418,0,0,0,0
aten::view,,,0.6,0.6,0,0,0,0
aten::expand,,,0.281,0.591,0,0,0,0
aten::as_strided,,,0.31,0.31,0,0,0,0
aten::copy_,,,2.07,4.365,0,2.72,0,0
aclnnInplaceCopy,,,2.295,2.295,2.72,2.72,0,0
aten::slice,,,0.649,0.935,0,0,0,0
aten::as_strided,,,0.286,0.286,0,0,0,0
aten::slice,,,0.673,1.223,0,0,0,0
aten::as_strided,,,0.55,0.55,0,0,0,0
P12/A/0014/forward,,,9691.727,60732.29,0,4080.5235,0,1496.462
P12/A/0015/acl_dispatch,,,384.77,1057.449,0,60.262,0,13.3005
npu_fx_compiler inference,,,209.153,672.679,0,60.262,0,13.3005
aten::_to_copy,,,5.969,40.316,0,1.18,0,0
aten::empty,,,2.306,11.565,0,0,0,0
empty_tensor,,,9.259,9.259,0,0,0,0
aten::copy_,,,10.536,22.782,0,1.18,0,0
aclnnInplaceCopy,,,12.246,12.246,1.18,1.18,0,0
aten::embedding,,,7.04,12.2,0,9.3805,0,0
empty_tensor,,,2.897,2.897,0,0,0,0
aclnnEmbedding,,,2.263,2.263,9.3805,9.3805,0,0
vllm::maybe_pad_and_reduce,,,16.429,16.429,0,0,0,0
npu::npu_rms_norm,,,45.684,53.761,0,17.7005,0,0
empty_tensor,,,2.098,2.098,0,0,0,0
empty_tensor,,,3.515,3.515,0,0,0,0
aclnnRmsNorm,,,2.464,2.464,17.7005,17.7005,0,0
vllm::unquantized_gemm,,,14.997,49.135,0,14.5405,0,13.3005
aten::linear,,,3.561,34.138,0,14.5405,0,13.3005
aten::t,,,3.279,16.98,0,0,0,0
aten::transpose,,,2.784,13.701,0,0,0,0
aten::as_strided,,,10.917,10.917,0,0,0,0
aten::addmm,,,9.453,13.597,0,14.5405,0,13.3005
empty_tensor,,,1.768,1.768,0,0,0,0
aclnnAddmm,,,2.376,2.376,14.5405,14.5405,13.3005,13.3005
aten::split_with_sizes,,,4.83,6.715,0,0,0,0
aten::as_strided,,,1.027,1.027,0,0,0,0
aten::as_strided,,,0.41,0.41,0,0,0,0
aten::as_strided,,,0.448,0.448,0,0,0,0
vllm::npu_rotary_embedding,,,239.72,267.799,0,17.4605,0,0
aten::view,,,1.528,1.528,0,0,0,0
aten::view,,,0.547,0.547,0,0,0,0
aten::contiguous,,,2.881,12.035,0,2.08,0,0
aten::clone,,,1.942,9.154,0,2.08,0,0
empty_tensor,,,1.78,1.78,0,0,0,0
aten::copy_,,,3.266,5.432,0,2.08,0,0
aclnnInplaceCopy,,,2.166,2.166,2.08,2.08,0,0
aten::contiguous,,,0.357,5.512,0,2.62,0,0
aten::clone,,,0.507,5.155,0,2.62,0,0
empty_tensor,,,1.221,1.221,0,0,0,0
aten::copy_,,,2.457,3.427,0,2.62,0,0
aclnnInplaceCopy,,,0.97,0.97,2.62,2.62,0,0
_triton_rope,,,6.388,6.388,12.7605,12.7605,0,0
aten::view,,,1.462,1.462,0,0,0,0
aten::view,,,0.607,0.607,0,0,0,0
aten::empty,,,1.89,4.896,0,0,0,0
empty_tensor,,,3.006,3.006,0,0,0,0
