Name,Input Shapes,Call Stack,Host Self Duration(us),Host Total Duration(us),Device Self Duration(us),Device Total Duration(us),Device Self Duration With AICore(us),Device Total Duration With AICore(us)
aten::as_strided,,,1.892,1.892,0,0,0,0
aten::narrow,,,0.432,1.765,0,0,0,0
aten::slice,,,0.755,1.333,0,0,0,0
aten::as_strided,,,0.578,0.578,0,0,0,0
aten::slice,,,1.003,1.875,0,0,0,0
aten::as_strided,,,0.872,0.872,0,0,0,0
aten::view,,,0.842,0.842,0,0,0,0
aten::expand,,,2.072,2.71,0,0,0,0
aten::as_strided,,,0.638,0.638,0,0,0,0
aten::copy_,,,3.225,5.863,0,3.0,0,0
aclnnInplaceCopy,,,2.638,2.638,3.0,3.0,0,0
aten::index_select,,,2.837,5.058,0,8.2205,0,0
empty_tensor,,,1.195,1.195,0,0,0,0
aclnnIndexSelect,,,1.026,1.026,8.2205,8.2205,0,0
aten::view,,,0.659,0.659,0,0,0,0
aten::repeat,,,1.853,3.799,0,5.26,0,0
empty_tensor,,,1.206,1.206,0,0,0,0
aclnnRepeat,,,0.74,0.74,5.26,5.26,0,0
aten::chunk,,,0.55,4.895,0,0,0,0
aten::split,,,0.448,4.345,0,0,0,0
aten::narrow,,,0.378,1.327,0,0,0,0
aten::slice,,,0.36,0.949,0,0,0,0
aten::as_strided,,,0.589,0.589,0,0,0,0
aten::narrow,,,0.344,2.57,0,0,0,0
aten::slice,,,0.276,2.226,0,0,0,0
aten::as_strided,,,1.95,1.95,0,0,0,0
aten::slice,,,0.721,1.178,0,0,0,0
aten::as_strided,,,0.457,0.457,0,0,0,0
aten::view,,,0.344,0.344,0,0,0,0
aten::expand,,,0.299,0.625,0,0,0,0
aten::as_strided,,,0.326,0.326,0,0,0,0
aten::copy_,,,1.775,4.649,0,2.26,0,0
aclnnInplaceCopy,,,2.874,2.874,2.26,2.26,0,0
aten::slice,,,1.439,1.77,0,0,0,0
aten::as_strided,,,0.331,0.331,0,0,0,0
aten::slice,,,3.42,3.729,0,0,0,0
aten::as_strided,,,0.309,0.309,0,0,0,0
P09/step=3/NPUModelRunner._model_forward,,,6385.445,20798.138,0,4090.3395,0,1480.1755
aten::to,,,0.708,23.262,0,1.2,0,0
aten::_to_copy,,,2.338,22.554,0,1.2,0,0
aten::empty,,,1.098,6.105,0,0,0,0
empty_tensor,,,5.007,5.007,0,0,0,0
aten::copy_,,,5.27,14.111,0,1.2,0,0
aclnnInplaceCopy,,,8.841,8.841,1.2,1.2,0,0
aten::embedding,,,5.186,10.48,0,11.8005,0,0
empty_tensor,,,2.924,2.924,0,0,0,0
aclnnEmbedding,,,2.37,2.37,11.8005,11.8005,0,0
vllm::maybe_pad_and_reduce,,,15.742,15.742,0,0,0,0
npu::npu_rms_norm,,,38.469,46.003,0,15.1005,0,0
empty_tensor,,,4.014,4.014,0,0,0,0
empty_tensor,,,1.192,1.192,0,0,0,0
aclnnRmsNorm,,,2.328,2.328,15.1005,15.1005,0,0
vllm::unquantized_gemm,,,12.426,36.235,0,9.9405,0,8.9005
aten::linear,,,3.398,23.809,0,9.9405,0,8.9005
aten::t,,,2.961,7.981,0,0,0,0
aten::transpose,,,2.572,5.02,0,0,0,0
aten::as_strided,,,2.448,2.448,0,0,0,0
aten::addmm,,,8.81,12.43,0,9.9405,0,8.9005
empty_tensor,,,1.37,1.37,0,0,0,0
aclnnAddmm,,,2.25,2.25,9.9405,9.9405,8.9005,8.9005
aten::split_with_sizes,,,2.19,3.99,0,0,0,0
aten::as_strided,,,0.794,0.794,0,0,0,0
aten::as_strided,,,0.409,0.409,0,0,0,0
aten::as_strided,,,0.597,0.597,0,0,0,0
vllm::npu_rotary_embedding,,,233.557,260.374,0,18.021,0,0
aten::view,,,1.355,1.355,0,0,0,0
aten::view,,,1.109,1.109,0,0,0,0
aten::contiguous,,,3.208,11.687,0,2.06,0,0
aten::clone,,,1.801,8.479,0,2.06,0,0
empty_tensor,,,1.625,1.625,0,0,0,0
aten::copy_,,,2.648,5.053,0,2.06,0,0
aclnnInplaceCopy,,,2.405,2.405,2.06,2.06,0,0
aten::contiguous,,,0.489,5.184,0,2.5205,0,0
aten::clone,,,0.682,4.695,0,2.5205,0,0
empty_tensor,,,1.422,1.422,0,0,0,0
aten::copy_,,,1.451,2.591,0,2.5205,0,0
aclnnInplaceCopy,,,1.14,1.14,2.5205,2.5205,0,0
_triton_rope,,,5.553,5.553,13.4405,13.4405,0,0
aten::view,,,1.18,1.18,0,0,0,0
aten::view,,,0.749,0.749,0,0,0,0
aten::empty,,,0.913,2.594,0,0,0,0
empty_tensor,,,1.681,1.681,0,0,0,0
aten::view,,,0.703,0.703,0,0,0,0
aten::view,,,0.464,0.464,0,0,0,0
aten::view,,,0.783,0.783,0,0,0,0
aten::view,,,0.627,0.627,0,0,0,0
vllm::unified_attention_with_output,,,168.691,1048.203,0,45.5215,0,0
P09/step=3/AscendAttentionBackendImpl.forward,,,194.112,879.512,0,45.5215,0,0
P09/step=3/AscendAttentionBackendImpl.reshape_and_cache,,,135.687,292.42,0,12.8005,0,0
aten::slice,,,1.245,2.881,0,0,0,0
aten::as_strided,,,1.636,1.636,0,0,0,0
aten::slice,,,0.466,1.247,0,0,0,0
aten::as_strided,,,0.781,0.781,0,0,0,0
aten::slice,,,2.384,3.014,0,0,0,0
aten::as_strided,,,0.63,0.63,0,0,0,0
P09/step=3/BaseDeviceAdaptor.reshape_and_cache,,,100.778,149.591,0,12.8005,0,0
atb::_npu_reshape_and_cache,,,32.376,48.813,0,12.8005,0,0
aten::contiguous,,,0.785,13.534,0,2.54,0,0
aten::clone,,,1.302,12.749,0,2.54,0,0
empty_tensor,,,3.257,3.257,0,0,0,0
aten::copy_,,,4.834,8.19,0,2.54,0,0
aclnnInplaceCopy,,,3.356,3.356,2.54,2.54,0,0
ReshapeCacheOperation,,,2.903,2.903,10.2605,10.2605,0,0
P09/step=3/AscendAttentionBackendImpl.forward_impl,,,137.85,380.053,0,32.721,0,0
P09/step=3/AscendAttentionBackendImpl.forward_fused_infer_attention,,,117.481,242.203,0,32.721,0,0
aten::slice,,,1.125,2.412,0,0,0,0
aten::as_strided,,,1.287,1.287,0,0,0,0
aten::slice,,,0.366,0.717,0,0,0,0
aten::as_strided,,,0.351,0.351,0,0,0,0
aten::slice,,,0.286,0.796,0,0,0,0
aten::as_strided,,,0.51,0.51,0,0,0,0
npu::npu_fused_infer_attention_score,,,95.162,104.388,0,31.701,0,0
