trace_index,kernel,task_type,task_id,stream_id,device_start_us,device_duration_us,phase,host_operator,host_ancestry,host_start_us,host_duration_us,torch_flow_id,cann_flow_id,cann_launch,cann_connection_verified,kernel_csv_verified,route
9778,AddRmsNormBias,AI_VECTOR_CORE,1700,46,1790085076530225.584,12.6205,step=3,aclnnAddRmsNormBias,"[""P09/step=3/NPUModelRunner.execute_model"", ""P09/step=3/NPUModelRunner._model_forward"", ""_C_ascend::npu_add_rms_norm_bias"", ""aclnnAddRmsNormBias""]",1790085076530206.331,4.075,1790085076530225584,15569256448000,Node@launch,True,True,ascend_custom_cpp
9780,aclnnAddmm_CastAiCore_Cast,AI_VECTOR_CORE,1701,46,1790085076530270.526,1.04,step=3,aclnnAddmm,"[""P09/step=3/NPUModelRunner.execute_model"", ""P09/step=3/NPUModelRunner._model_forward"", ""vllm::unquantized_gemm"", ""aten::linear"", ""aten::addmm"", ""aclnnAddmm""]",1790085076530249.283,2.556,1790085076530270526,15590731284480,Node@launch,True,True,aten_to_aclnn
9782,aclnnAddmm_MatMulCommon_MatMulV2,AI_CORE,1702,46,1790085076530273.866,8.62,step=3,aclnnAddmm,"[""P09/step=3/NPUModelRunner.execute_model"", ""P09/step=3/NPUModelRunner._model_forward"", ""vllm::unquantized_gemm"", ""aten::linear"", ""aten::addmm"", ""aclnnAddmm""]",1790085076530249.283,2.556,1790085076530273866,15599321219072,Node@launch,True,True,aten_to_aclnn
9784,aclnnInplaceCopy_SliceAiCore_Slice,AI_VECTOR_CORE,1703,46,1790085076530317.868,2.58,step=3,aclnnInplaceCopy,"[""P09/step=3/NPUModelRunner.execute_model"", ""P09/step=3/NPUModelRunner._model_forward"", ""vllm::npu_rotary_embedding"", ""aten::contiguous"", ""aten::clone"", ""aten::copy_"", ""aclnnInplaceCopy""]",1790085076530301.276,2.344,1790085076530317868,15616501088256,Node@launch,True,True,aten_to_aclnn
9786,aclnnInplaceCopy_SliceAiCore_Slice,AI_VECTOR_CORE,1704,46,1790085076530321.188,2.52,step=3,aclnnInplaceCopy,"[""P09/step=3/NPUModelRunner.execute_model"", ""P09/step=3/NPUModelRunner._model_forward"", ""vllm::npu_rotary_embedding"", ""aten::contiguous"", ""aten::clone"", ""aten::copy_"", ""aclnnInplaceCopy""]",1790085076530309.433,0.685,1790085076530321188,15633680957440,Node@launch,True,True,aten_to_aclnn
9788,_triton_rope,AI_VECTOR_CORE,1705,46,1790085076530489.755,16.4405,step=3,_triton_rope,"[""P09/step=3/NPUModelRunner.execute_model"", ""P09/step=3/NPUModelRunner._model_forward"", ""vllm::npu_rotary_embedding"", ""_triton_rope""]",1790085076530469.574,3.351,1790085076530489755,15659450761216,Node@launch,True,True,triton
9790,aclnnInplaceCopy_SliceAiCore_Slice,AI_VECTOR_CORE,1706,46,1790085076530593.219,2.5,step=3,aclnnInplaceCopy,"[""P09/step=3/NPUModelRunner.execute_model"", ""P09/step=3/NPUModelRunner._model_forward"", ""vllm::unified_attention_with_output"", ""atb::_npu_reshape_and_cache"", ""aten::contiguous"", ""aten::clone"", ""aten::copy_"", ""aclnnInplaceCopy""]",1790085076530575.579,2.782,1790085076530593219,15676630630400,Node@launch,True,True,atb
9792,ReshapeAndCacheNdKernel,AI_VECTOR_CORE,1707,46,1790085076530614.060,10.2805,step=3,ReshapeCacheOperation,"[""P09/step=3/NPUModelRunner.execute_model"", ""P09/step=3/NPUModelRunner._model_forward"", ""vllm::unified_attention_with_output"", ""atb::_npu_reshape_and_cache"", ""ReshapeCacheOperation""]",1790085076530593.234,4.112,1790085076530614060,15698105466880,Node@launch,True,True,atb
9794,aclnnContiguous_SliceAiCore_Slice,AI_VECTOR_CORE,1708,46,1790085076530709.603,2.4805,step=3,aclnnFusedInferAttentionScoreV3,"[""P09/step=3/NPUModelRunner.execute_model"", ""P09/step=3/NPUModelRunner._model_forward"", ""vllm::unified_attention_with_output"", ""npu::npu_fused_infer_attention_score"", ""aclnnFusedInferAttentionScoreV3""]",1790085076530688.114,2.485,1790085076530709603,15745350107136,Node@launch,True,True,torch_npu
9796,FusedInferAttentionScore,MIX_AIC,1709,46,1790085076530723.164,26.0415,step=3,aclnnFusedInferAttentionScoreV3,"[""P09/step=3/NPUModelRunner.execute_model"", ""P09/step=3/NPUModelRunner._model_forward"", ""vllm::unified_attention_with_output"", ""npu::npu_fused_infer_attention_score"", ""aclnnFusedInferAttentionScoreV3""]",1790085076530688.114,2.485,1790085076530723164,15758235009024,Node@launch,True,True,torch_npu
10513,MEMCPY_ASYNC,SDMA_SQE,1710,46,1790085076530750.385,1.02,step=3,aclnnInplaceCopy,"[""P09/step=3/NPUModelRunner.execute_model"", ""P09/step=3/NPUModelRunner._model_forward"", ""vllm::unified_attention_with_output"", ""aten::copy_"", ""aclnnInplaceCopy""]",1790085076530711.898,1.146,1790085076530750385,15779709845504,AscendCL@aclnnInplaceCopy,True,False,runtime_copy
9798,aclnnMatmul_MatMulCommon_MatMulV2,AI_CORE,1711,46,1790085076530801.207,7.48,step=3,aclnnMatmul,"[""P09/step=3/NPUModelRunner.execute_model"", ""P09/step=3/NPUModelRunner._model_forward"", ""vllm::unquantized_gemm"", ""aten::linear"", ""aten::matmul"", ""aclnnMatmul""]",1790085076530785.245,2.114,1790085076530801207,15822659518464,Node@launch,True,True,aten_to_aclnn
9800,AddRmsNormBias,AI_VECTOR_CORE,1712,46,1790085076530858.849,12.9605,step=3,aclnnAddRmsNormBias,"[""P09/step=3/NPUModelRunner.execute_model"", ""P09/step=3/NPUModelRunner._model_forward"", ""_C_ascend::npu_add_rms_norm_bias"", ""aclnnAddRmsNormBias""]",1790085076530841.116,2.751,1790085076530858849,15848429322240,Node@launch,True,True,ascend_custom_cpp
9802,aclnnMatmul_MatMulCommon_MatMulV2,AI_CORE,1713,46,1790085076530902.611,23.381,step=3,aclnnMatmul,"[""P09/step=3/NPUModelRunner.execute_model"", ""P09/step=3/NPUModelRunner._model_forward"", ""vllm::unquantized_gemm"", ""aten::linear"", ""aten::matmul"", ""aclnnMatmul""]",1790085076530881.359,2.439,1790085076530902611,15869904158720,Node@launch,True,True,aten_to_aclnn
9804,SwiGlu,AI_VECTOR_CORE,1714,46,1790085076530926.032,15.8205,step=3,aclnnSwiGlu,"[""P09/step=3/NPUModelRunner.execute_model"", ""P09/step=3/NPUModelRunner._model_forward"", ""npu::npu_swiglu"", ""aclnnSwiGlu""]",1790085076530910.560,2.389,1790085076530926032,15895673962496,Node@launch,True,True,torch_npu
9806,aclnnMatmul_MatMulCommon_MatMulV2,AI_CORE,1715,46,1790085076530969.074,21.781,step=3,aclnnMatmul,"[""P09/step=3/NPUModelRunner.execute_model"", ""P09/step=3/NPUModelRunner._model_forward"", ""vllm::unquantized_gemm"", ""aten::linear"", ""aten::matmul"", ""aclnnMatmul""]",1790085076530942.033,7.803,1790085076530969074,15917148798976,Node@launch,True,True,aten_to_aclnn
9808,AddRmsNormBias,AI_VECTOR_CORE,1716,46,1790085076531019.436,10.8805,step=3,aclnnAddRmsNormBias,"[""P09/step=3/NPUModelRunner.execute_model"", ""P09/step=3/NPUModelRunner._model_forward"", ""_C_ascend::npu_add_rms_norm_bias"", ""aclnnAddRmsNormBias""]",1790085076531001.897,2.475,1790085076531019436,15942918602752,Node@launch,True,True,ascend_custom_cpp
9810,aclnnIndex_IndexAiCore_Index,AI_VECTOR_CORE,1717,46,1790085076531229.264,9.0205,step=3,aclnnIndex,"[""P09/step=3/NPUModelRunner.execute_model"", ""aten::index"", ""aclnnIndex""]",1790085076531204.247,3.706,1790085076531229264,15964393439232,Node@launch,True,True,aten_to_aclnn
9812,aclnnMatmul_MatMulCommon_MatMulV2,AI_CORE,1718,46,1790085076531267.306,237.7695,step=3,aclnnMatmul,"[""P09/step=3/NPUModelRunner.execute_model"", ""aten::linear"", ""aten::matmul"", ""aclnnMatmul""]",1790085076531250.059,2.394,1790085076531267306,15981573308416,Node@launch,True,True,aten_to_aclnn
9814,aclnnInplaceCopy_CastAiCore_Cast,AI_VECTOR_CORE,1719,46,1790085076531664.942,7.06,outside_annotated_model,aclnnInplaceCopy,"[""aten::to"", ""aten::_to_copy"", ""aten::copy_"", ""aclnnInplaceCopy""]",1790085076531643.375,2.991,1790085076531664942,15998753177600,Node@launch,True,True,aten_to_aclnn
9816,aclnnInplaceZero_ZerosLikeAiCore_ZerosLike,AI_VECTOR_CORE,1720,46,1790085076531822.288,7.3205,outside_annotated_model,aclnnInplaceZero,"[""aten::zeros"", ""aten::zero_"", ""aclnnInplaceZero""]",1790085076531774.635,1.092,1790085076531822288,16037407883264,Node@launch,True,True,aten_to_aclnn
9818,token_bin_counts_and_mask_kernel,AI_VECTOR_CORE,1721,46,1790085076531979.654,65.8625,outside_annotated_model,token_bin_counts_and_mask_kernel,"[""token_bin_counts_and_mask_kernel""]",1790085076531951.811,10.088,1790085076531979654,16054587752448,Node@launch,True,True,triton
9820,aclnnGtScalar_CastAiCore_Cast,AI_VECTOR_CORE,1722,46,1790085076532045.537,8.2605,outside_annotated_model,aclnnGtScalar,"[""aten::gt"", ""aclnnGtScalar""]",1790085076531978.507,1.57,1790085076532045537,16067472654336,Node@launch,True,True,aten_to_aclnn
9822,aclnnGtScalar_GreaterAiCore_Greater,AI_VECTOR_CORE,1723,46,1790085076532053.817,16.8405,outside_annotated_model,aclnnGtScalar,"[""aten::gt"", ""aclnnGtScalar""]",1790085076531978.507,1.57,1790085076532053817,16076062588928,Node@launch,True,True,aten_to_aclnn
9824,aclnnInplaceZero_ZerosLikeAiCore_ZerosLike,AI_VECTOR_CORE,1724,46,1790085076532070.678,2.76,outside_annotated_model,aclnnInplaceZero,"[""aten::zeros"", ""aten::zero_"", ""aclnnInplaceZero""]",1790085076531992.119,1.03,1790085076532070678,16093242458112,Node@launch,True,True,aten_to_aclnn
9826,aclnnGtScalar_CastAiCore_Cast,AI_VECTOR_CORE,1725,46,1790085076532073.458,3.0205,outside_annotated_model,aclnnGtScalar,"[""aten::gt"", ""aclnnGtScalar""]",1790085076531998.150,0.783,1790085076532073458,16110422327296,Node@launch,True,True,aten_to_aclnn
9828,aclnnGtScalar_GreaterAiCore_Greater,AI_VECTOR_CORE,1726,46,1790085076532076.498,10.3605,outside_annotated_model,aclnnGtScalar,"[""aten::gt"", ""aclnnGtScalar""]",1790085076531998.150,0.783,1790085076532076498,16119012261888,Node@launch,True,True,aten_to_aclnn
9830,apply_all_penalties_kernel,AI_VECTOR_CORE,1727,46,1790085076532204.683,76.323,outside_annotated_model,apply_all_penalties_kernel,"[""apply_all_penalties_kernel""]",1790085076532183.555,2.901,1790085076532204683,16157666967552,Node@launch,True,True,triton
9832,aclnnArgMax_ArgMaxV2AiCore_ArgMaxV2,AI_VECTOR_CORE,1728,46,1790085076532281.026,18.6405,outside_annotated_model,aclnnArgMax,"[""aten::argmax"", ""aten::argmax"", ""aclnnArgMax""]",1790085076532220.326,2.464,1790085076532281026,16170551869440,Node@launch,True,True,aten_to_aclnn
9834,aclnnArgMax_CastAiCore_Cast,AI_VECTOR_CORE,1729,46,1790085076532299.707,0.7205,outside_annotated_model,aclnnArgMax,"[""aten::argmax"", ""aten::argmax"", ""aclnnArgMax""]",1790085076532220.326,2.464,1790085076532299707,16179141804032,Node@launch,True,True,aten_to_aclnn
9836,aclnnInplaceCopy_CastAiCore_Cast,AI_VECTOR_CORE,1730,46,1790085076532300.447,1.32,outside_annotated_model,aclnnInplaceCopy,"[""aten::to"", ""aten::_to_copy"", ""aten::copy_"", ""aclnnInplaceCopy""]",1790085076532239.581,1.865,1790085076532300447,16196321673216,Node@launch,True,True,aten_to_aclnn
10515,MEMCPY_ASYNC,PCIE_DMA_SQE,1731,46,1790085076532328.168,2.16,outside_annotated_model,acl_memcpy_device_to_host,"[""aten::copy_"", ""acl_memcpy_device_to_host""]",1790085076532287.824,6.572,1790085076532328168,16209206575104,AscendCL@aclrtMemcpyAsyncWithCondition,True,False,runtime_copy
9838,EVENT_RECORD,EVENT_RECORD,1732,46,1790085076532434.212,0.02,outside_annotated_model,record_event,"[""Event::record"", ""record_event""]",1790085076532405.142,3.232,1790085076532434212,16213501542400,AscendCL@aclrtRecordEvent,True,False,runtime_event
10517,MEMCPY_ASYNC,PCIE_DMA_SQE,1733,46,1790085076534245.945,2.72,step=4,acl_memcpy_host_to_device,"[""P09/step=4/NPUModelRunner.execute_model"", ""aten::copy_"", ""acl_memcpy_host_to_device""]",1790085076534213.075,4.467,1790085076534245945,16222091476992,AscendCL@aclrtMemcpyAsync,True,False,runtime_copy
10519,MEMCPY_ASYNC,PCIE_DMA_SQE,1734,46,1790085076534346.209,2.78,step=4,acl_memcpy_host_to_device,"[""P09/step=4/NPUModelRunner.execute_model"", ""aten::copy_"", ""acl_memcpy_host_to_device""]",1790085076534316.984,4.657,1790085076534346209,16234976378880,AscendCL@aclrtMemcpyAsync,True,False,runtime_copy
9840,aclnnInplaceFillScalar_FillAiCore_Fill,AI_VECTOR_CORE,1735,46,1790085076534384.730,1.1,step=4,aclnnInplaceFillScalar,"[""P09/step=4/NPUModelRunner.execute_model"", ""aten::fill_"", ""aclnnInplaceFillScalar""]",1790085076534362.261,2.734,1790085076534384730,16247861280768,Node@launch,True,True,aten_to_aclnn
10521,MEMCPY_ASYNC,PCIE_DMA_SQE,1736,46,1790085076534393.871,2.64,step=4,acl_memcpy_host_to_device,"[""P09/step=4/NPUModelRunner.execute_model"", ""aten::copy_"", ""acl_memcpy_host_to_device""]",1790085076534372.597,1.236,1790085076534393871,16260746182656,AscendCL@aclrtMemcpyAsync,True,False,runtime_copy
10523,MEMCPY_ASYNC,PCIE_DMA_SQE,1737,46,1790085076534439.633,2.8,step=4,acl_memcpy_host_to_device,"[""P09/step=4/NPUModelRunner.execute_model"", ""aten::copy_"", ""acl_memcpy_host_to_device""]",1790085076534414.739,2.651,1790085076534439633,16269336117248,AscendCL@aclrtMemcpyAsync,True,False,runtime_copy
9842,aclnnInplaceFillScalar_FillAiCore_Fill,AI_VECTOR_CORE,1738,46,1790085076534442.653,0.96,step=4,aclnnInplaceFillScalar,"[""P09/step=4/NPUModelRunner.execute_model"", ""aten::fill_"", ""aclnnInplaceFillScalar""]",1790085076534425.283,1.835,1790085076534442653,16282221019136,Node@launch,True,True,aten_to_aclnn
10525,MEMCPY_ASYNC,PCIE_DMA_SQE,1739,46,1790085076534451.513,2.7,step=4,acl_memcpy_host_to_device,"[""P09/step=4/NPUModelRunner.execute_model"", ""aten::copy_"", ""acl_memcpy_host_to_device""]",1790085076534432.358,9.616,1790085076534451513,16295105921024,AscendCL@aclrtMemcpyAsync,True,False,runtime_copy
10527,MEMCPY_ASYNC,PCIE_DMA_SQE,1740,46,1790085076534469.774,2.78,step=4,acl_memcpy_host_to_device,"[""P09/step=4/NPUModelRunner.execute_model"", ""aten::copy_"", ""acl_memcpy_host_to_device""]",1790085076534452.635,2.308,1790085076534469774,16303695855616,AscendCL@aclrtMemcpyAsync,True,False,runtime_copy
10529,MEMCPY_ASYNC,PCIE_DMA_SQE,1741,46,1790085076534478.994,2.76,step=4,acl_memcpy_host_to_device,"[""P09/step=4/NPUModelRunner.execute_model"", ""aten::copy_"", ""acl_memcpy_host_to_device""]",1790085076534465.534,1.462,1790085076534478994,16312285790208,AscendCL@aclrtMemcpyAsync,True,False,runtime_copy
10531,MEMCPY_ASYNC,PCIE_DMA_SQE,1742,46,1790085076534520.816,2.78,step=4,acl_memcpy_host_to_device,"[""P09/step=4/NPUModelRunner.execute_model"", ""aten::copy_"", ""acl_memcpy_host_to_device""]",1790085076534475.438,1.827,1790085076534520816,16320875724800,AscendCL@aclrtMemcpyAsync,True,False,runtime_copy
9844,aclnnIndex_IndexAiCore_Index,AI_VECTOR_CORE,1743,46,1790085076534524.476,8.5805,step=4,aclnnIndex,"[""P09/step=4/NPUModelRunner.execute_model"", ""aten::index"", ""aclnnIndex""]",1790085076534509.033,2.423,1790085076534524476,16333760626688,Node@launch,True,True,aten_to_aclnn
9846,aclnnInplaceCopy_CastAiCore_Cast,AI_VECTOR_CORE,1744,46,1790085076534533.076,0.92,step=4,aclnnInplaceCopy,"[""P09/step=4/NPUModelRunner.execute_model"", ""aten::to"", ""aten::_to_copy"", ""aten::copy_"", ""aclnnInplaceCopy""]",1790085076534523.525,1.05,1790085076534533076,16350940495872,Node@launch,True,True,aten_to_aclnn
9848,aclnnAdd_AddAiCore_Add,AI_VECTOR_CORE,1745,46,1790085076534557.537,2.24,step=4,aclnnAdd,"[""P09/step=4/NPUModelRunner.execute_model"", ""aten::add"", ""aclnnAdd""]",1790085076534536.298,2.392,1790085076534557537,16368120365056,Node@launch,True,True,aten_to_aclnn
10533,MEMCPY_ASYNC,SDMA_SQE,1746,46,1790085076534580.978,0.56,step=4,aclnnInplaceCopy,"[""P09/step=4/NPUModelRunner.execute_model"", ""aten::copy_"", ""aclnnInplaceCopy""]",1790085076534565.316,6.35,1790085076534580978,16389595201536,AscendCL@aclnnInplaceCopy,True,False,runtime_copy
9850,aclnnAdd_AddAiCore_Add,AI_VECTOR_CORE,1747,46,1790085076534588.459,1.24,step=4,aclnnAdd,"[""P09/step=4/NPUModelRunner.execute_model"", ""aten::add"", ""aclnnAdd""]",1790085076534580.140,0.781,1790085076534588459,16411070038016,Node@launch,True,True,aten_to_aclnn
10535,MEMCPY_ASYNC,SDMA_SQE,1748,46,1790085076534596.359,0.56,step=4,aclnnInplaceCopy,"[""P09/step=4/NPUModelRunner.execute_model"", ""aten::copy_"", ""aclnnInplaceCopy""]",1790085076534588.336,1.881,1790085076534596359,16432544874496,AscendCL@aclnnInplaceCopy,True,False,runtime_copy
9852,_compute_slot_mapping_kernel,AI_VECTOR_CORE,1749,46,1790085076534808.247,120.125,step=4,_compute_slot_mapping_kernel,"[""P09/step=4/NPUModelRunner.execute_model"", ""_compute_slot_mapping_kernel""]",1790085076534782.549,4.567,1790085076534808247,16471199580160,Node@launch,True,True,triton
9854,aclnnSubs_SubAiCore_Sub,AI_VECTOR_CORE,1750,46,1790085076534928.392,1.16,step=4,aclnnSubs,"[""P09/step=4/NPUModelRunner.execute_model"", ""aten::sub"", ""aclnnSubs""]",1790085076534823.200,2.438,1790085076534928392,16484084482048,Node@launch,True,True,aten_to_aclnn
10537,MEMCPY_ASYNC,PCIE_DMA_SQE,1751,46,1790085076535082.098,2.76,step=4,acl_memcpy_host_to_device,"[""P09/step=4/NPUModelRunner.execute_model"", ""aten::to"", ""aten::_to_copy"", ""aten::copy_"", ""acl_memcpy_host_to_device""]",1790085076535050.040,7.681,1790085076535082098,16518444220416,AscendCL@aclrtMemcpyAsync,True,False,runtime_copy
9856,aclnnIndexSelect_GatherV3AiCore_GatherV3,AI_VECTOR_CORE,1752,46,1790085076535150.461,2.5005,step=4,aclnnIndexSelect,"[""P09/step=4/NPUModelRunner.execute_model"", ""aten::index_select"", ""aclnnIndexSelect""]",1790085076535126.120,2.36,1790085076535150461,16531329122304,Node@launch,True,True,aten_to_aclnn
9858,aclnnRepeat_TileAiCore_Tile,AI_VECTOR_CORE,1753,46,1790085076535153.481,1.72,step=4,aclnnRepeat,"[""P09/step=4/NPUModelRunner.execute_model"", ""aten::repeat"", ""aclnnRepeat""]",1790085076535141.189,0.836,1790085076535153481,16548508991488,Node@launch,True,True,aten_to_aclnn
10539,MEMCPY_ASYNC,SDMA_SQE,1754,46,1790085076535198.303,0.46,step=4,aclnnInplaceCopy,"[""P09/step=4/NPUModelRunner.execute_model"", ""aten::copy_"", ""aclnnInplaceCopy""]",1790085076535177.426,2.539,1790085076535198303,16569983827968,AscendCL@aclnnInplaceCopy,True,False,runtime_copy
9860,aclnnIndexSelect_GatherV3AiCore_GatherV3,AI_VECTOR_CORE,1755,46,1790085076535201.383,2.2,step=4,aclnnIndexSelect,"[""P09/step=4/NPUModelRunner.execute_model"", ""aten::index_select"", ""aclnnIndexSelect""]",1790085076535187.310,1.027,1790085076535201383,16591458664448,Node@launch,True,True,aten_to_aclnn
9862,aclnnRepeat_TileAiCore_Tile,AI_VECTOR_CORE,1756,46,1790085076535210.603,1.38,step=4,aclnnRepeat,"[""P09/step=4/NPUModelRunner.execute_model"", ""aten::repeat"", ""aclnnRepeat""]",1790085076535196.794,1.484,1790085076535210603,16608638533632,Node@launch,True,True,aten_to_aclnn
10541,MEMCPY_ASYNC,SDMA_SQE,1757,46,1790085076535227.644,0.48,step=4,aclnnInplaceCopy,"[""P09/step=4/NPUModelRunner.execute_model"", ""aten::copy_"", ""aclnnInplaceCopy""]",1790085076535216.537,2.571,1790085076535227644,16630113370112,AscendCL@aclnnInplaceCopy,True,False,runtime_copy
9864,aclnnInplaceCopy_CastAiCore_Cast,AI_VECTOR_CORE,1758,46,1790085076535660.241,1.0,step=4,aclnnInplaceCopy,"[""P09/step=4/NPUModelRunner.execute_model"", ""P09/step=4/NPUModelRunner._model_forward"", ""aten::to"", ""aten::_to_copy"", ""aten::copy_"", ""aclnnInplaceCopy""]",1790085076535632.496,9.031,1790085076535660241,16651588206592,Node@launch,True,True,aten_to_aclnn
9866,aclnnEmbedding_GatherV2AiCore_GatherV2,AI_VECTOR_CORE,1759,46,1790085076535669.962,10.3805,step=4,aclnnEmbedding,"[""P09/step=4/NPUModelRunner.execute_model"", ""P09/step=4/NPUModelRunner._model_forward"", ""aten::embedding"", ""aclnnEmbedding""]",1790085076535655.824,1.549,1790085076535669962,16668768075776,Node@launch,True,True,aten_to_aclnn
9868,RmsNorm,AI_VECTOR_CORE,1760,46,1790085076535749.765,4.7805,step=4,aclnnRmsNorm,"[""P09/step=4/NPUModelRunner.execute_model"", ""P09/step=4/NPUModelRunner._model_forward"", ""npu::npu_rms_norm"", ""aclnnRmsNorm""]",1790085076535727.657,2.399,1790085076535749765,16694537879552,Node@launch,True,True,torch_npu
9870,aclnnAddmm_CastAiCore_Cast,AI_VECTOR_CORE,1761,46,1790085076535807.747,1.08,step=4,aclnnAddmm,"[""P09/step=4/NPUModelRunner.execute_model"", ""P09/step=4/NPUModelRunner._model_forward"", ""vllm::unquantized_gemm"", ""aten::linear"", ""aten::addmm"", ""aclnnAddmm""]",1790085076535787.705,2.587,1790085076535807747,16716012716032,Node@launch,True,True,aten_to_aclnn
9872,aclnnAddmm_MatMulCommon_MatMulV2,AI_CORE,1762,46,1790085076535811.467,6.9605,step=4,aclnnAddmm,"[""P09/step=4/NPUModelRunner.execute_model"", ""P09/step=4/NPUModelRunner._model_forward"", ""vllm::unquantized_gemm"", ""aten::linear"", ""aten::addmm"", ""aclnnAddmm""]",1790085076535787.705,2.587,1790085076535811467,16724602650624,Node@launch,True,True,aten_to_aclnn
9874,_triton_rope,AI_VECTOR_CORE,1763,46,1790085076536052.597,3.1,step=4,_triton_rope,"[""P09/step=4/NPUModelRunner.execute_model"", ""P09/step=4/NPUModelRunner._model_forward"", ""vllm::npu_rotary_embedding"", ""_triton_rope""]",1790085076536026.286,6.889,1790085076536052597,16750372454400,Node@launch,True,True,triton
9876,ReshapeAndCacheNdKernel,AI_VECTOR_CORE,1764,46,1790085076536489.175,1.86,step=4,ReshapeCacheOperation,"[""P09/step=4/NPUModelRunner.execute_model"", ""P09/step=4/NPUModelRunner._model_forward"", ""vllm::unified_attention_with_output"", ""P09/step=4/AscendAttentionBackendImpl.forward"", ""P09/step=4/AscendAttentionBackendImpl.reshape_and_cache"", ""P09/step=4/BaseDeviceAdaptor.reshape_and_cache"", ""atb::_npu_reshape_and_cache"", ""ReshapeCacheOperation""]",1790085076536447.492,3.298,1790085076536489175,16771847290880,Node@launch,True,True,atb
9878,FusedInferAttentionScore,MIX_AIC,1765,46,1790085076536831.168,21.041,step=4,aclnnFusedInferAttentionScoreV3,"[""P09/step=4/NPUModelRunner.execute_model"", ""P09/step=4/NPUModelRunner._model_forward"", ""vllm::unified_attention_with_output"", ""P09/step=4/AscendAttentionBackendImpl.forward"", ""P09/step=4/AscendAttentionBackendImpl.forward_impl"", ""P09/step=4/AscendAttentionBackendImpl.forward_fused_infer_attention"", ""npu::npu_fused_infer_attention_score"", ""aclnnFusedInferAttentionScoreV3""]",1790085076536789.086,2.999,1790085076536831168,16793322127360,Node@launch,True,True,torch_npu
10543,MEMCPY_ASYNC,SDMA_SQE,1766,46,1790085076536852.949,0.58,step=4,aclnnInplaceCopy,"[""P09/step=4/NPUModelRunner.execute_model"", ""P09/step=4/NPUModelRunner._model_forward"", ""vllm::unified_attention_with_output"", ""P09/step=4/AscendAttentionBackendImpl.forward"", ""P09/step=4/AscendAttentionBackendImpl.forward_impl"", ""P09/step=4/AscendAttentionBackendImpl.forward_fused_infer_attention"", ""aten::copy_"", ""aclnnInplaceCopy""]",1790085076536824.031,1.213,1790085076536852949,16819091931136,AscendCL@aclnnInplaceCopy,True,False,runtime_copy
9880,aclnnMatmul_MatMulCommon_MatMulV2,AI_CORE,1767,46,1790085076537114.740,5.38,step=4,aclnnMatmul,"[""P09/step=4/NPUModelRunner.execute_model"", ""P09/step=4/NPUModelRunner._model_forward"", ""vllm::unquantized_gemm"", ""aten::linear"", ""aten::matmul"", ""aclnnMatmul""]",1790085076537089.692,2.734,1790085076537114740,16862041604096,Node@launch,True,True,aten_to_aclnn
9882,AddRmsNormBias,AI_VECTOR_CORE,1768,46,1790085076537192.663,1.96,step=4,aclnnAddRmsNormBias,"[""P09/step=4/NPUModelRunner.execute_model"", ""P09/step=4/NPUModelRunner._model_forward"", ""_C_ascend::npu_add_rms_norm_bias"", ""aclnnAddRmsNormBias""]",1790085076537168.768,2.818,1790085076537192663,16887811407872,Node@launch,True,True,ascend_custom_cpp
9884,aclnnMatmul_MatMulCommon_MatMulV2,AI_CORE,1769,46,1790085076537233.664,19.321,step=4,aclnnMatmul,"[""P09/step=4/NPUModelRunner.execute_model"", ""P09/step=4/NPUModelRunner._model_forward"", ""vllm::unquantized_gemm"", ""aten::linear"", ""aten::matmul"", ""aclnnMatmul""]",1790085076537212.537,2.387,1790085076537233664,16909286244352,Node@launch,True,True,aten_to_aclnn
9886,SwiGlu,AI_VECTOR_CORE,1770,46,1790085076537253.605,4.1,step=4,aclnnSwiGlu,"[""P09/step=4/NPUModelRunner.execute_model"", ""P09/step=4/NPUModelRunner._model_forward"", ""npu::npu_swiglu"", ""aclnnSwiGlu""]",1790085076537243.262,2.537,1790085076537253605,16935056048128,Node@launch,True,True,torch_npu
9888,aclnnMatmul_MatMulCommon_MatMulV2,AI_CORE,1771,46,1790085076537293.927,16.5205,step=4,aclnnMatmul,"[""P09/step=4/NPUModelRunner.execute_model"", ""P09/step=4/NPUModelRunner._model_forward"", ""vllm::unquantized_gemm"", ""aten::linear"", ""aten::matmul"", ""aclnnMatmul""]",1790085076537275.411,2.605,1790085076537293927,16956530884608,Node@launch,True,True,aten_to_aclnn
9890,AddRmsNormBias,AI_VECTOR_CORE,1772,46,1790085076537351.689,1.6805,step=4,aclnnAddRmsNormBias,"[""P09/step=4/NPUModelRunner.execute_model"", ""P09/step=4/NPUModelRunner._model_forward"", ""_C_ascend::npu_add_rms_norm_bias"", ""aclnnAddRmsNormBias""]",1790085076537329.823,2.632,1790085076537351689,16982300688384,Node@launch,True,True,ascend_custom_cpp
9892,aclnnAddmm_CastAiCore_Cast,AI_VECTOR_CORE,1773,46,1790085076537394.171,1.08,step=4,aclnnAddmm,"[""P09/step=4/NPUModelRunner.execute_model"", ""P09/step=4/NPUModelRunner._model_forward"", ""vllm::unquantized_gemm"", ""aten::linear"", ""aten::addmm"", ""aclnnAddmm""]",1790085076537371.595,4.666,1790085076537394171,17003775524864,Node@launch,True,True,aten_to_aclnn
