Name,Input Shapes,Call Stack,Host Self Duration(us),Host Total Duration(us),Device Self Duration(us),Device Total Duration(us),Device Self Duration With AICore(us),Device Total Duration With AICore(us)
vllm::maybe_chunk_residual,,,4.145,4.145,0,0,0,0
_C_ascend::npu_add_rms_norm_bias,,,8.461,17.714,0,11.8205,0,0
aten::empty,,,0.416,1.733,0,0,0,0
empty_tensor,,,1.317,1.317,0,0,0,0
aten::empty,,,0.201,1.325,0,0,0,0
empty_tensor,,,1.124,1.124,0,0,0,0
aten::empty,,,0.404,1.86,0,0,0,0
empty_tensor,,,1.456,1.456,0,0,0,0
aten::empty,,,0.383,1.733,0,0,0,0
empty_tensor,,,1.35,1.35,0,0,0,0
aclnnAddRmsNormBias,,,2.602,2.602,11.8205,11.8205,0,0
vllm::unquantized_gemm,,,4.128,15.589,0,9.9605,0,8.6805
aten::linear,,,1.178,11.461,0,9.9605,0,8.6805
aten::t,,,0.73,1.533,0,0,0,0
aten::transpose,,,0.382,0.803,0,0,0,0
aten::as_strided,,,0.421,0.421,0,0,0,0
aten::addmm,,,5.391,8.75,0,9.9605,0,8.6805
empty_tensor,,,1.072,1.072,0,0,0,0
aclnnAddmm,,,2.287,2.287,9.9605,9.9605,8.6805,8.6805
aten::split_with_sizes,,,1.463,2.955,0,0,0,0
aten::as_strided,,,0.696,0.696,0,0,0,0
aten::as_strided,,,0.389,0.389,0,0,0,0
aten::as_strided,,,0.407,0.407,0,0,0,0
vllm::npu_rotary_embedding,,,227.237,250.121,0,19.0205,0,0
aten::view,,,0.973,0.973,0,0,0,0
aten::view,,,0.461,0.461,0,0,0,0
aten::contiguous,,,1.045,8.661,0,3.12,0,0
aten::clone,,,1.048,7.616,0,3.12,0,0
empty_tensor,,,1.405,1.405,0,0,0,0
aten::copy_,,,2.703,5.163,0,3.12,0,0
aclnnInplaceCopy,,,2.46,2.46,3.12,3.12,0,0
aten::contiguous,,,0.285,4.215,0,2.68,0,0
aten::clone,,,0.428,3.93,0,2.68,0,0
empty_tensor,,,1.038,1.038,0,0,0,0
aten::copy_,,,1.546,2.464,0,2.68,0,0
aclnnInplaceCopy,,,0.918,0.918,2.68,2.68,0,0
_triton_rope,,,6.704,6.704,13.2205,13.2205,0,0
aten::view,,,1.251,1.251,0,0,0,0
aten::view,,,0.619,0.619,0,0,0,0
aten::empty,,,0.566,2.514,0,0,0,0
empty_tensor,,,1.948,1.948,0,0,0,0
aten::view,,,0.694,0.694,0,0,0,0
aten::view,,,0.613,0.613,0,0,0,0
aten::view,,,0.623,0.623,0,0,0,0
aten::view,,,0.773,0.773,0,0,0,0
vllm::unified_attention_with_output,,,167.084,1202.049,0,47.222,0,0
P12/B/0214/attention,,,437.152,1034.965,0,47.222,0,0
aten::slice,,,1.385,2.657,0,0,0,0
aten::as_strided,,,1.272,1.272,0,0,0,0
aten::slice,,,0.487,1.15,0,0,0,0
aten::as_strided,,,0.663,0.663,0,0,0,0
aten::slice,,,2.757,3.629,0,0,0,0
aten::as_strided,,,0.872,0.872,0,0,0,0
P12/B/0215/cache_write,,,112.121,149.034,0,12.0005,0,0
atb::_npu_reshape_and_cache,,,21.468,36.913,0,12.0005,0,0
aten::contiguous,,,0.901,13.966,0,2.72,0,0
aten::clone,,,1.305,13.065,0,2.72,0,0
empty_tensor,,,2.946,2.946,0,0,0,0
aten::copy_,,,5.484,8.814,0,2.72,0,0
aclnnInplaceCopy,,,3.33,3.33,2.72,2.72,0,0
ReshapeCacheOperation,,,1.479,1.479,9.2805,9.2805,0,0
P12/B/0216/fia,,,307.493,422.634,0,35.2215,0,0
aten::slice,,,1.613,3.57,0,0,0,0
aten::as_strided,,,1.957,1.957,0,0,0,0
aten::slice,,,0.688,2.028,0,0,0,0
aten::as_strided,,,1.34,1.34,0,0,0,0
aten::slice,,,0.579,1.28,0,0,0,0
aten::as_strided,,,0.701,0.701,0,0,0,0
npu::npu_fused_infer_attention_score,,,77.557,89.623,0,34.2015,0,0
empty_tensor,,,3.969,3.969,0,0,0,0
empty_tensor,,,1.546,1.546,0,0,0,0
empty_tensor,,,1.679,1.679,0,0,0,0
empty_tensor,,,1.192,1.192,0,0,0,0
aclnnFusedInferAttentionScoreV3,,,3.68,3.68,34.2015,34.2015,0,0
aten::view,,,1.713,1.713,0,0,0,0
aten::slice,,,0.679,1.543,0,0,0,0
aten::as_strided,,,0.864,0.864,0,0,0,0
aten::copy_,,,14.447,15.384,0,1.02,0,0
aclnnInplaceCopy,,,0.937,0.937,1.02,1.02,0,0
aten::slice,,,0.968,1.745,0,0,0,0
aten::as_strided,,,0.777,0.777,0,0,0,0
aten::copy_,,,11.491,16.964,0,0,0,0
aclnnInplaceCopy,,,5.473,5.473,0,0,0,0
aten::view,,,1.577,1.577,0,0,0,0
vllm::unquantized_gemm,,,7.925,27.11,0,7.5605,0,7.5605
aten::linear,,,1.805,19.185,0,7.5605,0,7.5605
aten::t,,,2.75,4.882,0,0,0,0
aten::transpose,,,1.155,2.132,0,0,0,0
aten::as_strided,,,0.977,0.977,0,0,0,0
aten::matmul,,,6.584,12.498,0,7.5605,0,7.5605
empty_tensor,,,3.309,3.309,0,0,0,0
aclnnMatmul,,,2.605,2.605,7.5605,7.5605,7.5605,7.5605
vllm::maybe_chunk_residual,,,6.213,6.213,0,0,0,0
_C_ascend::npu_add_rms_norm_bias,,,14.898,27.384,0,14.7605,0,0
aten::empty,,,1.038,3.04,0,0,0,0
empty_tensor,,,2.002,2.002,0,0,0,0
aten::empty,,,0.222,1.45,0,0,0,0
empty_tensor,,,1.228,1.228,0,0,0,0
aten::empty,,,0.198,1.994,0,0,0,0
empty_tensor,,,1.796,1.796,0,0,0,0
aten::empty,,,0.471,3.176,0,0,0,0
empty_tensor,,,2.705,2.705,0,0,0,0
aclnnAddRmsNormBias,,,2.826,2.826,14.7605,14.7605,0,0
vllm::unquantized_gemm,,,4.57,23.888,0,22.621,0,22.621
aten::linear,,,1.017,19.318,0,22.621,0,22.621
aten::t,,,1.019,2.243,0,0,0,0
aten::transpose,,,0.452,1.224,0,0,0,0
aten::as_strided,,,0.772,0.772,0,0,0,0
aten::matmul,,,3.356,16.058,0,22.621,0,22.621
empty_tensor,,,1.521,1.521,0,0,0,0
aclnnMatmul,,,11.181,11.181,22.621,22.621,22.621,22.621
npu::npu_swiglu,,,10.399,14.28,0,15.5605,0,0
empty_tensor,,,1.458,1.458,0,0,0,0
aclnnSwiGlu,,,2.423,2.423,15.5605,15.5605,0,0
vllm::unquantized_gemm,,,3.769,16.607,0,21.901,0,21.901
aten::linear,,,5.298,12.838,0,21.901,0,21.901
aten::t,,,0.697,1.654,0,0,0,0
aten::transpose,,,0.351,0.957,0,0,0,0
aten::as_strided,,,0.606,0.606,0,0,0,0
aten::matmul,,,2.327,5.886,0,21.901,0,21.901
empty_tensor,,,1.188,1.188,0,0,0,0
aclnnMatmul,,,2.371,2.371,21.901,21.901,21.901,21.901
vllm::maybe_chunk_residual,,,4.566,4.566,0,0,0,0
_C_ascend::npu_add_rms_norm_bias,,,8.803,17.286,0,11.0,0,0
aten::empty,,,0.442,1.739,0,0,0,0
empty_tensor,,,1.297,1.297,0,0,0,0
aten::empty,,,0.197,1.096,0,0,0,0
empty_tensor,,,0.899,0.899,0,0,0,0
aten::empty,,,0.204,1.341,0,0,0,0
empty_tensor,,,1.137,1.137,0,0,0,0
aten::empty,,,0.47,1.862,0,0,0,0
empty_tensor,,,1.392,1.392,0,0,0,0
aclnnAddRmsNormBias,,,2.445,2.445,11.0,11.0,0,0
vllm::unquantized_gemm,,,4.223,16.215,0,10.3005,0,9.1405
aten::linear,,,1.449,11.992,0,10.3005,0,9.1405
aten::t,,,0.649,1.685,0,0,0,0
aten::transpose,,,0.504,1.036,0,0,0,0
aten::as_strided,,,0.532,0.532,0,0,0,0
aten::addmm,,,5.504,8.858,0,10.3005,0,9.1405
empty_tensor,,,1.169,1.169,0,0,0,0
aclnnAddmm,,,2.185,2.185,10.3005,10.3005,9.1405,9.1405
aten::split_with_sizes,,,2.047,5.113,0,0,0,0
aten::as_strided,,,0.99,0.99,0,0,0,0
aten::as_strided,,,1.441,1.441,0,0,0,0
aten::as_strided,,,0.635,0.635,0,0,0,0
vllm::npu_rotary_embedding,,,328.129,358.626,0,19.221,0,0
aten::view,,,1.404,1.404,0,0,0,0
aten::view,,,0.59,0.59,0,0,0,0
aten::contiguous,,,1.262,11.365,0,2.78,0,0
aten::clone,,,1.522,10.103,0,2.78,0,0
empty_tensor,,,1.777,1.777,0,0,0,0
aten::copy_,,,4.16,6.804,0,2.78,0,0
aclnnInplaceCopy,,,2.644,2.644,2.78,2.78,0,0
aten::contiguous,,,0.638,8.223,0,2.6805,0,0
aten::clone,,,0.926,7.585,0,2.6805,0,0
empty_tensor,,,1.772,1.772,0,0,0,0
aten::copy_,,,2.776,4.887,0,2.6805,0,0
aclnnInplaceCopy,,,2.111,2.111,2.6805,2.6805,0,0
_triton_rope,,,6.721,6.721,13.7605,13.7605,0,0
aten::view,,,1.463,1.463,0,0,0,0
aten::view,,,0.731,0.731,0,0,0,0
aten::empty,,,0.928,6.032,0,0,0,0
empty_tensor,,,5.104,5.104,0,0,0,0
aten::view,,,1.179,1.179,0,0,0,0
aten::view,,,0.905,0.905,0,0,0,0
aten::view,,,1.185,1.185,0,0,0,0
aten::view,,,1.035,1.035,0,0,0,0
vllm::unified_attention_with_output,,,219.111,1466.621,0,42.082499999999996,0,0
P12/B/0217/attention,,,581.642,1247.51,0,42.082499999999996,0,0
aten::slice,,,2.062,4.136,0,0,0,0
aten::as_strided,,,2.074,2.074,0,0,0,0
aten::slice,,,0.599,1.363,0,0,0,0
aten::as_strided,,,0.764,0.764,0,0,0,0
aten::slice,,,3.304,4.504,0,0,0,0
aten::as_strided,,,1.2,1.2,0,0,0,0
P12/B/0218/cache_write,,,160.017,208.427,0,11.5405,0,0
atb::_npu_reshape_and_cache,,,27.737,48.41,0,11.5405,0,0
aten::contiguous,,,1.497,18.707,0,2.86,0,0
aten::clone,,,1.926,17.21,0,2.86,0,0
empty_tensor,,,4.439,4.439,0,0,0,0
aten::copy_,,,7.554,10.845,0,2.86,0,0
aclnnInplaceCopy,,,3.291,3.291,2.86,2.86,0,0
ReshapeCacheOperation,,,1.966,1.966,8.6805,8.6805,0,0
P12/B/0219/fia,,,313.643,431.036,0,30.541999999999998,0,0
aten::slice,,,1.652,3.427,0,0,0,0
aten::as_strided,,,1.775,1.775,0,0,0,0
aten::slice,,,0.749,1.367,0,0,0,0
aten::as_strided,,,0.618,0.618,0,0,0,0
aten::slice,,,0.418,1.25,0,0,0,0
aten::as_strided,,,0.832,0.832,0,0,0,0
npu::npu_fused_infer_attention_score,,,78.409,92.241,0,29.541999999999998,0,0
empty_tensor,,,5.813,5.813,0,0,0,0
empty_tensor,,,1.782,1.782,0,0,0,0
empty_tensor,,,1.452,1.452,0,0,0,0
empty_tensor,,,0.94,0.94,0,0,0,0
aclnnFusedInferAttentionScoreV3,,,3.845,3.845,29.541999999999998,29.541999999999998,0,0
aten::view,,,1.706,1.706,0,0,0,0
aten::slice,,,0.828,1.831,0,0,0,0
aten::as_strided,,,1.003,1.003,0,0,0,0
aten::copy_,,,14.438,15.571,0,1.0,0,0
aclnnInplaceCopy,,,1.133,1.133,1.0,1.0,0,0
aten::slice,,,0.962,1.965,0,0,0,0
aten::as_strided,,,1.003,1.003,0,0,0,0
aten::copy_,,,11.997,14.437,0,0,0,0
aclnnInplaceCopy,,,2.44,2.44,0,0,0,0
aten::view,,,1.661,1.661,0,0,0,0
vllm::unquantized_gemm,,,9.905,32.597,0,7.32,0,7.32
aten::linear,,,2.348,22.692,0,7.32,0,7.32
aten::t,,,3.286,6.059,0,0,0,0
aten::transpose,,,1.442,2.773,0,0,0,0
aten::as_strided,,,1.331,1.331,0,0,0,0
aten::matmul,,,7.836,14.285,0,7.32,0,7.32
empty_tensor,,,3.97,3.97,0,0,0,0
aclnnMatmul,,,2.479,2.479,7.32,7.32,7.32,7.32
vllm::maybe_chunk_residual,,,7.851,7.851,0,0,0,0
_C_ascend::npu_add_rms_norm_bias,,,19.109,36.656,0,14.3805,0,0
aten::empty,,,1.209,3.991,0,0,0,0
empty_tensor,,,2.782,2.782,0,0,0,0
aten::empty,,,0.403,2.438,0,0,0,0
empty_tensor,,,2.035,2.035,0,0,0,0
aten::empty,,,0.634,2.061,0,0,0,0
empty_tensor,,,1.427,1.427,0,0,0,0
aten::empty,,,0.575,3.115,0,0,0,0
empty_tensor,,,2.54,2.54,0,0,0,0
aclnnAddRmsNormBias,,,5.942,5.942,14.3805,14.3805,0,0
vllm::unquantized_gemm,,,5.643,33.395,0,23.401,0,23.401
aten::linear,,,1.204,27.752,0,23.401,0,23.401
aten::t,,,1.274,3.682,0,0,0,0
aten::transpose,,,0.687,2.408,0,0,0,0
aten::as_strided,,,1.721,1.721,0,0,0,0
aten::matmul,,,4.664,22.866,0,23.401,0,23.401
empty_tensor,,,1.836,1.836,0,0,0,0
aclnnMatmul,,,16.366,16.366,23.401,23.401,23.401,23.401
npu::npu_swiglu,,,12.729,16.646,0,14.3005,0,0
empty_tensor,,,2.085,2.085,0,0,0,0
aclnnSwiGlu,,,1.832,1.832,14.3005,14.3005,0,0
vllm::unquantized_gemm,,,4.938,15.454,0,21.5205,0,21.5205
aten::linear,,,0.983,10.516,0,21.5205,0,21.5205
aten::t,,,0.94,2.639,0,0,0,0
aten::transpose,,,0.574,1.699,0,0,0,0
aten::as_strided,,,1.125,1.125,0,0,0,0
aten::matmul,,,3.742,6.894,0,21.5205,0,21.5205
empty_tensor,,,1.5,1.5,0,0,0,0
aclnnMatmul,,,1.652,1.652,21.5205,21.5205,21.5205,21.5205
vllm::maybe_chunk_residual,,,4.137,4.137,0,0,0,0
_C_ascend::npu_add_rms_norm_bias,,,8.078,16.062,0,10.7005,0,0
aten::empty,,,0.504,1.83,0,0,0,0
empty_tensor,,,1.326,1.326,0,0,0,0
aten::empty,,,0.212,0.994,0,0,0,0
empty_tensor,,,0.782,0.782,0,0,0,0
aten::empty,,,0.221,1.417,0,0,0,0
empty_tensor,,,1.196,1.196,0,0,0,0
aten::empty,,,0.452,1.961,0,0,0,0
empty_tensor,,,1.509,1.509,0,0,0,0
aclnnAddRmsNormBias,,,1.782,1.782,10.7005,10.7005,0,0
vllm::unquantized_gemm,,,4.53,17.192,0,10.140500000000001,0,8.9205
aten::linear,,,1.171,12.662,0,10.140500000000001,0,8.9205
aten::t,,,0.897,2.151,0,0,0,0
aten::transpose,,,0.391,1.254,0,0,0,0
aten::as_strided,,,0.863,0.863,0,0,0,0
aten::addmm,,,6.296,9.34,0,10.140500000000001,0,8.9205
empty_tensor,,,1.318,1.318,0,0,0,0
aclnnAddmm,,,1.726,1.726,10.140500000000001,10.140500000000001,8.9205,8.9205
aten::split_with_sizes,,,2.361,4.109,0,0,0,0
aten::as_strided,,,0.875,0.875,0,0,0,0
aten::as_strided,,,0.504,0.504,0,0,0,0
aten::as_strided,,,0.369,0.369,0,0,0,0
vllm::npu_rotary_embedding,,,330.514,361.772,0,19.660999999999998,0,0
aten::view,,,1.595,1.595,0,0,0,0
aten::view,,,0.701,0.701,0,0,0,0
aten::contiguous,,,1.424,11.627,0,2.68,0,0
aten::clone,,,1.749,10.203,0,2.68,0,0
empty_tensor,,,2.259,2.259,0,0,0,0
aten::copy_,,,4.151,6.195,0,2.68,0,0
aclnnInplaceCopy,,,2.044,2.044,2.68,2.68,0,0
aten::contiguous,,,0.537,7.539,0,2.8,0,0
aten::clone,,,0.823,7.002,0,2.8,0,0
empty_tensor,,,1.502,1.502,0,0,0,0
aten::copy_,,,2.582,4.677,0,2.8,0,0
aclnnInplaceCopy,,,2.095,2.095,2.8,2.8,0,0
_triton_rope,,,7.162,7.162,14.181,14.181,0,0
aten::view,,,1.726,1.726,0,0,0,0
aten::view,,,0.908,0.908,0,0,0,0
aten::empty,,,0.717,3.426,0,0,0,0
empty_tensor,,,2.709,2.709,0,0,0,0
aten::view,,,1.488,1.488,0,0,0,0
aten::view,,,0.917,0.917,0,0,0,0
aten::view,,,0.759,0.759,0,0,0,0
aten::view,,,1.108,1.108,0,0,0,0
vllm::unified_attention_with_output,,,212.627,1423.844,0,46.1415,0,0
P12/B/0220/attention,,,570.627,1211.217,0,46.1415,0,0
aten::slice,,,2.252,4.362,0,0,0,0
aten::as_strided,,,2.11,2.11,0,0,0,0
aten::slice,,,0.669,1.429,0,0,0,0
aten::as_strided,,,0.76,0.76,0,0,0,0
aten::slice,,,3.562,4.82,0,0,0,0
aten::as_strided,,,1.258,1.258,0,0,0,0
P12/B/0221/cache_write,,,159.117,208.435,0,11.560500000000001,0,0
atb::_npu_reshape_and_cache,,,26.065,49.318,0,11.560500000000001,0,0
aten::contiguous,,,1.36,20.507,0,2.8205,0,0
aten::clone,,,2.085,19.147,0,2.8205,0,0
empty_tensor,,,4.968,4.968,0,0,0,0
aten::copy_,,,8.276,12.094,0,2.8205,0,0
aclnnInplaceCopy,,,3.818,3.818,2.8205,2.8205,0,0
ReshapeCacheOperation,,,2.746,2.746,8.74,8.74,0,0
P12/B/0222/fia,,,295.139,405.331,0,34.581,0,0
aten::slice,,,1.547,3.444,0,0,0,0
aten::as_strided,,,1.897,1.897,0,0,0,0
aten::slice,,,0.536,0.828,0,0,0,0
aten::as_strided,,,0.292,0.292,0,0,0,0
aten::slice,,,0.289,0.908,0,0,0,0
aten::as_strided,,,0.619,0.619,0,0,0,0
npu::npu_fused_infer_attention_score,,,70.265,85.516,0,33.561,0,0
empty_tensor,,,4.303,4.303,0,0,0,0
empty_tensor,,,0.805,0.805,0,0,0,0
empty_tensor,,,1.11,1.11,0,0,0,0
empty_tensor,,,2.602,2.602,0,0,0,0
aclnnFusedInferAttentionScoreV3,,,6.431,6.431,33.561,33.561,0,0
aten::view,,,1.724,1.724,0,0,0,0
aten::slice,,,0.681,1.592,0,0,0,0
aten::as_strided,,,0.911,0.911,0,0,0,0
aten::copy_,,,15.041,16.18,0,1.02,0,0
aclnnInplaceCopy,,,1.139,1.139,1.02,1.02,0,0
aten::slice,,,0.842,1.718,0,0,0,0
aten::as_strided,,,0.876,0.876,0,0,0,0
aten::copy_,,,11.73,14.495,0,0,0,0
aclnnInplaceCopy,,,2.765,2.765,0,0,0,0
aten::view,,,1.503,1.503,0,0,0,0
vllm::unquantized_gemm,,,9.477,31.85,0,7.7205,0,7.7205
aten::linear,,,2.197,22.373,0,7.7205,0,7.7205
aten::t,,,3.295,6.214,0,0,0,0
aten::transpose,,,1.619,2.919,0,0,0,0
aten::as_strided,,,1.3,1.3,0,0,0,0
aten::matmul,,,7.599,13.962,0,7.7205,0,7.7205
empty_tensor,,,3.854,3.854,0,0,0,0
aclnnMatmul,,,2.509,2.509,7.7205,7.7205,7.7205,7.7205
vllm::maybe_chunk_residual,,,7.975,7.975,0,0,0,0
_C_ascend::npu_add_rms_norm_bias,,,17.008,31.413,0,15.7805,0,0
aten::empty,,,1.337,3.733,0,0,0,0
empty_tensor,,,2.396,2.396,0,0,0,0
aten::empty,,,0.377,2.184,0,0,0,0
empty_tensor,,,1.807,1.807,0,0,0,0
aten::empty,,,0.654,2.157,0,0,0,0
empty_tensor,,,1.503,1.503,0,0,0,0
aten::empty,,,0.499,3.084,0,0,0,0
empty_tensor,,,2.585,2.585,0,0,0,0
aclnnAddRmsNormBias,,,3.247,3.247,15.7805,15.7805,0,0
vllm::unquantized_gemm,,,5.757,29.105,0,23.501,0,23.501
aten::linear,,,1.245,23.348,0,23.501,0,23.501
aten::t,,,1.014,2.931,0,0,0,0
aten::transpose,,,0.659,1.917,0,0,0,0
aten::as_strided,,,1.258,1.258,0,0,0,0
aten::matmul,,,5.389,19.172,0,23.501,0,23.501
empty_tensor,,,2.331,2.331,0,0,0,0
aclnnMatmul,,,11.452,11.452,23.501,23.501,23.501,23.501
npu::npu_swiglu,,,10.954,14.92,0,14.7205,0,0
empty_tensor,,,1.462,1.462,0,0,0,0
aclnnSwiGlu,,,2.504,2.504,14.7205,14.7205,0,0
vllm::unquantized_gemm,,,3.577,12.126,0,21.741,0,21.741
aten::linear,,,0.81,8.549,0,21.741,0,21.741
aten::t,,,0.844,2.048,0,0,0,0
aten::transpose,,,0.474,1.204,0,0,0,0
aten::as_strided,,,0.73,0.73,0,0,0,0
aten::matmul,,,2.457,5.691,0,21.741,0,21.741
empty_tensor,,,1.147,1.147,0,0,0,0
aclnnMatmul,,,2.087,2.087,21.741,21.741,21.741,21.741
vllm::maybe_chunk_residual,,,4.304,4.304,0,0,0,0
_C_ascend::npu_add_rms_norm_bias,,,12.111,25.719,0,13.1205,0,0
aten::empty,,,0.537,2.164,0,0,0,0
empty_tensor,,,1.627,1.627,0,0,0,0
aten::empty,,,0.394,4.26,0,0,0,0
empty_tensor,,,3.866,3.866,0,0,0,0
aten::empty,,,0.576,2.424,0,0,0,0
empty_tensor,,,1.848,1.848,0,0,0,0
aten::empty,,,0.462,2.171,0,0,0,0
empty_tensor,,,1.709,1.709,0,0,0,0
aclnnAddRmsNormBias,,,2.589,2.589,13.1205,13.1205,0,0
vllm::unquantized_gemm,,,6.237,20.421,0,10.0005,0,8.9205
aten::linear,,,1.339,14.184,0,10.0005,0,8.9205
aten::t,,,0.952,2.6,0,0,0,0
aten::transpose,,,0.593,1.648,0,0,0,0
aten::as_strided,,,1.055,1.055,0,0,0,0
aten::addmm,,,6.714,10.245,0,10.0005,0,8.9205
empty_tensor,,,1.702,1.702,0,0,0,0
aclnnAddmm,,,1.829,1.829,10.0005,10.0005,8.9205,8.9205
aten::split_with_sizes,,,2.188,4.755,0,0,0,0
aten::as_strided,,,0.942,0.942,0,0,0,0
aten::as_strided,,,1.123,1.123,0,0,0,0
aten::as_strided,,,0.502,0.502,0,0,0,0
vllm::npu_rotary_embedding,,,321.559,351.126,0,24.881,0,0
aten::view,,,1.471,1.471,0,0,0,0
aten::view,,,0.573,0.573,0,0,0,0
aten::contiguous,,,1.143,10.671,0,2.74,0,0
aten::clone,,,1.5,9.528,0,2.74,0,0
empty_tensor,,,1.718,1.718,0,0,0,0
aten::copy_,,,4.269,6.31,0,2.74,0,0
aclnnInplaceCopy,,,2.041,2.041,2.74,2.74,0,0
aten::contiguous,,,0.643,7.615,0,2.78,0,0
aten::clone,,,0.867,6.972,0,2.78,0,0
empty_tensor,,,1.447,1.447,0,0,0,0
aten::copy_,,,2.64,4.658,0,2.78,0,0
aclnnInplaceCopy,,,2.018,2.018,2.78,2.78,0,0
_triton_rope,,,7.265,7.265,19.361,19.361,0,0
aten::view,,,1.22,1.22,0,0,0,0
aten::view,,,0.752,0.752,0,0,0,0
aten::empty,,,0.683,3.381,0,0,0,0
empty_tensor,,,2.698,2.698,0,0,0,0
aten::view,,,1.184,1.184,0,0,0,0
aten::view,,,0.79,0.79,0,0,0,0
aten::view,,,0.79,0.79,0,0,0,0
aten::view,,,0.953,0.953,0,0,0,0
vllm::unified_attention_with_output,,,210.346,1469.442,0,45.0215,0,0
P12/B/0223/attention,,,561.581,1259.096,0,45.0215,0,0
aten::slice,,,2.122,4.082,0,0,0,0
aten::as_strided,,,1.96,1.96,0,0,0,0
aten::slice,,,1.035,1.733,0,0,0,0
aten::as_strided,,,0.698,0.698,0,0,0,0
aten::slice,,,3.001,3.699,0,0,0,0
aten::as_strided,,,0.698,0.698,0,0,0,0
P12/B/0224/cache_write,,,160.162,207.878,0,11.4605,0,0
atb::_npu_reshape_and_cache,,,24.079,47.716,0,11.4605,0,0
aten::contiguous,,,1.373,20.986,0,2.9005,0,0
aten::clone,,,2.132,19.613,0,2.9005,0,0
empty_tensor,,,5.256,5.256,0,0,0,0
aten::copy_,,,8.485,12.225,0,2.9005,0,0
aclnnInplaceCopy,,,3.74,3.74,2.9005,2.9005,0,0
ReshapeCacheOperation,,,2.651,2.651,8.56,8.56,0,0
P12/B/0225/fia,,,343.241,464.249,0,33.561,0,0
aten::slice,,,2.33,4.387,0,0,0,0
aten::as_strided,,,2.057,2.057,0,0,0,0
aten::slice,,,0.55,1.09,0,0,0,0
aten::as_strided,,,0.54,0.54,0,0,0,0
aten::slice,,,0.396,1.222,0,0,0,0
aten::as_strided,,,0.826,0.826,0,0,0,0
npu::npu_fused_infer_attention_score,,,78.554,91.257,0,32.541000000000004,0,0
empty_tensor,,,5.368,5.368,0,0,0,0
empty_tensor,,,1.612,1.612,0,0,0,0
empty_tensor,,,1.173,1.173,0,0,0,0
empty_tensor,,,0.944,0.944,0,0,0,0
aclnnFusedInferAttentionScoreV3,,,3.606,3.606,32.541000000000004,32.541000000000004,0,0
aten::view,,,2.039,2.039,0,0,0,0
aten::slice,,,0.683,1.573,0,0,0,0
aten::as_strided,,,0.89,0.89,0,0,0,0
aten::copy_,,,17.888,19.44,0,1.02,0,0
aclnnInplaceCopy,,,1.552,1.552,1.02,1.02,0,0
aten::slice,,,0.831,1.579,0,0,0,0
aten::as_strided,,,0.748,0.748,0,0,0,0
aten::copy_,,,11.855,14.295,0,0,0,0
aclnnInplaceCopy,,,2.44,2.44,0,0,0,0
aten::view,,,1.887,1.887,0,0,0,0
vllm::unquantized_gemm,,,10.341,34.162,0,7.4605,0,7.4605
aten::linear,,,2.14,23.821,0,7.4605,0,7.4605
aten::t,,,3.456,6.107,0,0,0,0
aten::transpose,,,1.398,2.651,0,0,0,0
aten::as_strided,,,1.253,1.253,0,0,0,0
aten::matmul,,,8.272,15.574,0,7.4605,0,7.4605
empty_tensor,,,4.487,4.487,0,0,0,0
aclnnMatmul,,,2.815,2.815,7.4605,7.4605,7.4605,7.4605
vllm::maybe_chunk_residual,,,9.138,9.138,0,0,0,0
_C_ascend::npu_add_rms_norm_bias,,,18.276,34.358,0,14.9805,0,0
aten::empty,,,1.256,3.808,0,0,0,0
empty_tensor,,,2.552,2.552,0,0,0,0
aten::empty,,,0.358,2.637,0,0,0,0
empty_tensor,,,2.279,2.279,0,0,0,0
aten::empty,,,0.692,2.697,0,0,0,0
empty_tensor,,,2.005,2.005,0,0,0,0
aten::empty,,,0.491,3.465,0,0,0,0
empty_tensor,,,2.974,2.974,0,0,0,0
aclnnAddRmsNormBias,,,3.475,3.475,14.9805,14.9805,0,0
vllm::unquantized_gemm,,,6.127,23.035,0,23.181,0,23.181
aten::linear,,,1.322,16.908,0,23.181,0,23.181
aten::t,,,1.329,3.129,0,0,0,0
aten::transpose,,,0.737,1.8,0,0,0,0
aten::as_strided,,,1.063,1.063,0,0,0,0
aten::matmul,,,4.493,12.457,0,23.181,0,23.181
empty_tensor,,,1.778,1.778,0,0,0,0
aclnnMatmul,,,6.186,6.186,23.181,23.181,23.181,23.181
npu::npu_swiglu,,,12.727,19.117,0,14.3405,0,0
empty_tensor,,,1.654,1.654,0,0,0,0
aclnnSwiGlu,,,4.736,4.736,14.3405,14.3405,0,0
vllm::unquantized_gemm,,,5.599,17.888,0,21.421,0,21.421
aten::linear,,,1.375,12.289,0,21.421,0,21.421
aten::t,,,1.214,3.207,0,0,0,0
aten::transpose,,,0.863,1.993,0,0,0,0
aten::as_strided,,,1.13,1.13,0,0,0,0
aten::matmul,,,3.548,7.707,0,21.421,0,21.421
empty_tensor,,,2.065,2.065,0,0,0,0
aclnnMatmul,,,2.094,2.094,21.421,21.421,21.421,21.421
vllm::maybe_chunk_residual,,,6.798,6.798,0,0,0,0
_C_ascend::npu_add_rms_norm_bias,,,11.747,22.453,0,11.2805,0,0
aten::empty,,,0.629,2.372,0,0,0,0
empty_tensor,,,1.743,1.743,0,0,0,0
aten::empty,,,0.377,1.9,0,0,0,0
empty_tensor,,,1.523,1.523,0,0,0,0
aten::empty,,,0.572,1.97,0,0,0,0
