Name,Input Shapes,Call Stack,Host Self Duration(us),Host Total Duration(us),Device Self Duration(us),Device Total Duration(us),Device Self Duration With AICore(us),Device Total Duration With AICore(us)
aten::as_strided,,,0.285,0.285,0,0,0,0
aten::copy_,,,1.699,3.153,0,2.68,0,0
aclnnInplaceCopy,,,1.454,1.454,2.68,2.68,0,0
aten::slice,,,0.451,0.749,0,0,0,0
aten::as_strided,,,0.298,0.298,0,0,0,0
aten::slice,,,0.554,0.927,0,0,0,0
aten::as_strided,,,0.373,0.373,0,0,0,0
P11/step=3/model_forward,,,7133.046,36251.293,0,4068.3269999999998,0,1495.08
P11/step=3/acl/submod_0,,,324.858,1310.005,0,59.843,0,12.6205
P11/step=3/submod_0,,,194.359,985.147,0,59.843,0,12.6205
npu_fx_compiler inference,,,271.421,790.788,0,59.843,0,12.6205
aten::_to_copy,,,5.86,33.94,0,1.14,0,0
aten::empty,,,2.085,8.245,0,0,0,0
empty_tensor,,,6.16,6.16,0,0,0,0
aten::copy_,,,8.776,19.835,0,1.14,0,0
aclnnInplaceCopy,,,11.059,11.059,1.14,1.14,0,0
aten::embedding,,,6.8,11.992,0,9.0605,0,0
empty_tensor,,,2.763,2.763,0,0,0,0
aclnnEmbedding,,,2.429,2.429,9.0605,9.0605,0,0
vllm::maybe_pad_and_reduce,,,17.079,17.079,0,0,0,0
npu::npu_rms_norm,,,42.887,48.435,0,17.821,0,0
empty_tensor,,,2.022,2.022,0,0,0,0
empty_tensor,,,1.227,1.227,0,0,0,0
aclnnRmsNorm,,,2.299,2.299,17.821,17.821,0,0
vllm::unquantized_gemm,,,27.974,53.164,0,13.781,0,12.6205
aten::linear,,,4.207,25.19,0,13.781,0,12.6205
aten::t,,,3.404,8.453,0,0,0,0
aten::transpose,,,2.81,5.049,0,0,0,0
aten::as_strided,,,2.239,2.239,0,0,0,0
aten::addmm,,,8.654,12.53,0,13.781,0,12.6205
empty_tensor,,,1.659,1.659,0,0,0,0
aclnnAddmm,,,2.217,2.217,13.781,13.781,12.6205,12.6205
aten::split_with_sizes,,,4.888,6.556,0,0,0,0
aten::as_strided,,,0.955,0.955,0,0,0,0
aten::as_strided,,,0.289,0.289,0,0,0,0
aten::as_strided,,,0.424,0.424,0,0,0,0
vllm::npu_rotary_embedding,,,304.769,332.597,0,18.0405,0,0
aten::view,,,1.334,1.334,0,0,0,0
aten::view,,,0.461,0.461,0,0,0,0
aten::contiguous,,,2.951,13.108,0,2.1,0,0
aten::clone,,,2.414,10.157,0,2.1,0,0
empty_tensor,,,1.678,1.678,0,0,0,0
aten::copy_,,,3.522,6.065,0,2.1,0,0
aclnnInplaceCopy,,,2.543,2.543,2.1,2.1,0,0
aten::contiguous,,,0.649,5.454,0,2.74,0,0
aten::clone,,,0.662,4.805,0,2.74,0,0
empty_tensor,,,1.423,1.423,0,0,0,0
aten::copy_,,,1.754,2.72,0,2.74,0,0
aclnnInplaceCopy,,,0.966,0.966,2.74,2.74,0,0
_triton_rope,,,5.889,5.889,13.2005,13.2005,0,0
aten::view,,,1.083,1.083,0,0,0,0
aten::view,,,0.499,0.499,0,0,0,0
aten::empty,,,1.832,3.785,0,0,0,0
empty_tensor,,,1.953,1.953,0,0,0,0
aten::reshape,,,1.386,1.908,0,0,0,0
aten::view,,,0.522,0.522,0,0,0,0
aten::reshape,,,0.417,0.774,0,0,0,0
aten::view,,,0.357,0.357,0,0,0,0
aten::reshape,,,0.378,0.777,0,0,0,0
aten::view,,,0.399,0.399,0,0,0,0
aten::reshape,,,5.37,8.36,0,0,0,0
aten::_reshape_alias,,,2.275,2.99,0,0,0,0
aten::view,,,0.715,0.715,0,0,0,0
vllm::unified_attention_with_output,,,95.444,1654.833,0,47.282,0,0
P11/step=3/fx_attention,,,346.267,1559.389,0,47.282,0,0
P11/step=3/AscendAttentionBackendImpl.forward,,,314.185,1213.122,0,47.282,0,0
P11/step=3/AscendAttentionBackendImpl.reshape_and_cache,,,174.506,321.52,0,12.161,0,0
aten::slice,,,1.652,3.741,0,0,0,0
aten::as_strided,,,2.089,2.089,0,0,0,0
aten::slice,,,1.0,1.73,0,0,0,0
aten::as_strided,,,0.73,0.73,0,0,0,0
aten::slice,,,2.715,3.71,0,0,0,0
aten::as_strided,,,0.995,0.995,0,0,0,0
